TIMESTAMP,RECORD,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,WS_ms_Max,AirTC_Avg,NR_Wm2_Avg,RH_Avg
TS,RN,meters/second,Deg,Deg,meters/second,Deg C,W/m�,%
,,WVc,WVc,WVc,Max,Avg,Avg,Avg
2008-06-17 16:05:00,0,0,360,0,0.003,8.7,806,46.24
2008-06-17 16:10:00,1,0,0,0,0,8.96,809,44.95
2008-06-17 16:15:00,2,0,0,0,0,9.02,806,45.39
2008-06-17 16:20:00,3,0,0,0,0,9.17,754,44.18
2008-06-17 16:25:00,4,0,0,0,0,8.78,732,46.11
2008-06-17 16:30:00,5,0,0,0,0,9.65,560.3,54.6
2008-06-17 16:35:00,6,0,0,0,0,9.57,408.8,59.5
2008-06-17 16:40:00,7,0,0,0,0,8.29,306.9,62.04
2008-06-17 16:45:00,8,0,0,0,0,7.813,466,65.57
2008-06-17 16:50:00,9,0,0,0,0,7.826,326,65.11
2008-06-17 16:55:00,10,0,0,0,0,7.485,396.6,65.81
2008-06-17 17:00:00,11,0,0,0,0,7.114,251.6,67.47
2008-06-17 17:05:00,12,0,0,0,0,6.79,138.8,68.45
2008-06-17 17:10:00,13,0,0,0,0,6.65,447.9,69.71
2008-06-17 17:15:00,14,0,0,0,0,7.124,205,67.82
2008-06-17 17:20:00,15,0,0,0,0,6.569,226.9,67.84
2008-06-17 17:25:00,16,0,0,0,0,7.039,480.6,68.73
2008-06-17 17:30:00,17,0,0,0,0,7.522,452.6,67.31
2008-06-17 17:35:00,18,0,0,0,0,7.505,433.4,65.47
2008-06-17 17:40:00,19,0,0,0,0,7.437,289.3,65.71
2008-06-17 17:45:00,20,0,0,0,0,7.602,329.1,64.92
2008-06-17 17:50:00,21,0,0,0,0,7.569,377.5,63.79
2008-06-17 17:55:00,22,0,0,0,0,7.53,296.3,64.01
2008-06-17 18:00:00,23,0,0,0,0,7.396,389.5,62.91
2008-06-17 18:05:00,24,0,0,0,0,7.392,398.5,62.49
2008-06-17 18:10:00,25,0,0,0,0,8.15,388.2,59.21
2008-06-17 18:15:00,26,0,0,0,0,9.07,365.4,57.24
2008-06-17 18:20:00,27,0,0,0,0,8.86,334.1,57.37
2008-06-17 18:25:00,28,0,0,0,0,7.113,324.9,63.07
2008-06-17 18:30:00,29,0,0,0,0,7.958,286.2,60.98
2008-06-17 18:35:00,30,0,0,0,0,8.43,292.2,58.05
2008-06-17 18:40:00,31,0,0,0,0,8.32,278.7,59.21
2008-06-17 18:45:00,32,0,0,0,0,8.63,254.3,57
2008-06-17 18:50:00,33,0,0,0,0,9.15,278.6,54.37
2008-06-17 18:55:00,34,0,0,0,0,9.33,243.2,55.16
2008-06-17 19:00:00,35,0,0,0,0,9.41,245,54.03
2008-06-17 19:05:00,36,0,0,0,0,9.89,244.9,52.8
2008-06-17 19:10:00,37,0,0,0,0,9.84,236.1,53.5
2008-06-17 19:15:00,38,0,0,0,0,9.33,217.9,56.14
2008-06-17 19:20:00,39,0,0,0,0,9.37,254.5,55.02
2008-06-17 19:25:00,40,0,0,0,0,8.76,284.9,55.94
2008-06-17 19:30:00,41,0,0,0,0,8.42,108.3,58.27
2008-06-17 19:35:00,42,0,0,0,0,7.234,55.16,61.9
2008-06-17 19:40:00,43,0,0,0,0,7.35,203.6,59.86
2008-06-17 19:45:00,44,0,0,0,0,7.761,31.2,59.7
2008-06-17 19:50:00,45,0,0,0,0,7.431,107.9,61.31
2008-06-17 19:55:00,46,0,0,0,0,6.98,97.4,64.01
2008-06-17 20:00:00,47,0,0,0,0,7.783,101,60.08
2008-06-17 20:05:00,48,0,0,0,0,8.23,146.5,59.4
2008-06-17 20:10:00,49,0,0,0,0,9.21,153.4,54.1
2008-06-17 20:15:00,50,0,0,0,0,8.79,92.7,55.99
2008-06-17 20:20:00,51,0,0,0,0,8.92,180.4,54.58
2008-06-17 20:25:00,52,0,0,0,0,7.76,-1.245,59.61
2008-06-17 20:30:00,53,0,0,0,0,6.164,-10.83,66.85
2008-06-17 20:35:00,54,0,0,0,0,5.732,-5.24,68.93
2008-06-17 20:40:00,55,0,0,0,0,5.565,2.655,68.96
2008-06-17 20:45:00,56,0,0,0,0,5.49,20.23,70.06
2008-06-17 20:50:00,57,0,0,0,0,5.486,19.01,69.39
2008-06-17 20:55:00,58,0,0,0,0,5.526,38.19,69.17
2008-06-17 21:00:00,59,0,0,0,0,5.485,29.89,69.63
2008-06-17 21:05:00,60,0,0,0,0,5.392,24.3,72.06
2008-06-17 21:10:00,61,0,0,0,0,5.2,22.33,74.16
2008-06-17 21:15:00,62,0,0,0,0,5.014,21.43,76.23
2008-06-17 21:20:00,63,0,0,0,0,4.917,22.35,76.26
2008-06-17 21:25:00,64,0,0,0,0,4.909,24.66,76.24
2008-06-17 21:30:00,65,0,0,0,0,4.862,14.62,76.46
2008-06-17 21:35:00,66,0,0,0,0,4.737,13.07,78.36
2008-06-17 21:40:00,67,0,0,0,0,4.633,16.64,78.78
2008-06-17 21:45:00,68,0,0,0,0,4.49,6.182,79.36
2008-06-17 21:50:00,69,0,0,0,0,4.355,-3.126,80
2008-06-17 21:55:00,70,0,0,0,0,4.239,-5.923,80.8
2008-06-17 22:00:00,71,0,0,0,0,4.145,-8.32,81
2008-06-17 22:05:00,72,0,0,0,0,3.825,-38.24,81.9
2008-06-17 22:10:00,73,0,0,0,0,2.937,-33.28,86.5
2008-06-17 22:15:00,74,0,0,0,0,2.375,-35.05,88.1
2008-06-17 22:20:00,75,0,0,0,0,1.892,-59.38,90
2008-06-17 22:25:00,76,0,0,0,0,1.819,-49.86,91.5
2008-06-17 22:30:00,77,0,0,0,0,1.574,-22.88,92.2
2008-06-17 22:35:00,78,0,0,0,0,0.768,-23.82,95.7
2008-06-17 22:40:00,79,0,0,0,0,0.622,-31.04,97.6
2008-06-17 22:45:00,80,0,0,0,0,0.697,-30.78,97.7
2008-06-17 22:50:00,81,0,0,0,0,0.809,-38.31,97.7
2008-06-17 22:55:00,82,0,0,0,0,1.018,-40.78,97.1
2008-06-17 23:00:00,83,0,0,0,0,1.183,-44.19,96.6
2008-06-17 23:05:00,84,0,0,0,0,1.309,-47.3,96.2
2008-06-17 23:10:00,85,0,0,0,0,1.312,-67.27,96.1
2008-06-17 23:15:00,86,0,0,0,0,1.372,-35.87,95.8
2008-06-17 23:20:00,87,0,0,0,0,1.384,-13.48,96.1
2008-06-17 23:25:00,88,0,0,0,0,1.267,-12.54,96.5
2008-06-17 23:30:00,89,0,0,0,0,1.339,-15.59,97
2008-06-17 23:35:00,90,0,0,0,0,1.392,-18.13,97.2
2008-06-17 23:40:00,91,0,0,0,0,1.348,-22.6,97.2
2008-06-17 23:45:00,92,0,0,0,0,1.356,-53.13,97.1
2008-06-17 23:50:00,93,0,0,0,0,1.23,-48.99,96.5
2008-06-17 23:55:00,94,0,0,0,0,1.166,-53.91,96.4
2008-06-18 00:00:00,95,0,0,0,0,1.125,-43.47,96.3
2008-06-18 00:05:00,96,0,0,0,0,1.148,-35.92,96.1
2008-06-18 00:10:00,97,0,0,0,0,1.227,-32.74,95.6
2008-06-18 00:15:00,98,0,0,0,0,1.268,-56.9,95.6
2008-06-18 00:20:00,99,0,0,0,0,1.215,-39.52,95.4
2008-06-18 00:25:00,100,0,0,0,0,1.145,-36.11,95.6
2008-06-18 00:30:00,101,0,0,0,0,1.243,-21.36,95.7
2008-06-18 00:35:00,102,0,0,0,0,1.347,-24.09,95.4
2008-06-18 00:40:00,103,0,0,0,0,1.352,-25.05,95.6
2008-06-18 00:45:00,104,0,0,0,0,1.299,-16.66,95.8
2008-06-18 00:50:00,105,0,0,0,0,1.326,-18.96,95.7
2008-06-18 00:55:00,106,0,0,0,0,1.428,-38.75,95.9
2008-06-18 01:00:00,107,0,0,0,0,1.419,-29.03,96.5
2008-06-18 01:05:00,108,0,0,0,0,1.42,-21.88,96.1
2008-06-18 01:10:00,109,0,0,0,0,1.533,-18.07,96
2008-06-18 01:15:00,110,0,0,0,0,1.681,-19.93,95
2008-06-18 01:20:00,111,0,0,0,0,1.729,-19.29,94.4
2008-06-18 01:25:00,112,0,0,0,0,1.757,-23.41,93.4
2008-06-18 01:30:00,113,0,0,0,0,1.702,-25.24,93
2008-06-18 01:35:00,114,0,0,0,0,1.647,-45.59,93
2008-06-18 01:40:00,115,0,0,0,0,1.527,-39.48,93.5
2008-06-18 01:45:00,116,0,0,0,0,1.405,-22.54,94.1
2008-06-18 01:50:00,117,0,0,0,0,1.329,-23.45,94.7
2008-06-18 01:55:00,118,0,0,0,0,1.243,-26.14,95.1
2008-06-18 02:00:00,119,0,0,0,0,1.192,-21.74,96.1
2008-06-18 02:05:00,120,0,0,0,0,1.17,-18.07,96.6
2008-06-18 02:10:00,121,0,0,0,0,1.15,-16.16,97
2008-06-18 02:15:00,122,0,0,0,0,1.179,-15.69,97.3
2008-06-18 02:20:00,123,0,0,0,0,1.193,-15.93,97.6
2008-06-18 02:25:00,124,0,0,0,0,1.176,-20.94,97.8
2008-06-18 02:30:00,125,0,0,0,0,1.171,-31.38,97.7
2008-06-18 02:35:00,126,0,0,0,0,1.176,-54.51,97.8
2008-06-18 02:40:00,127,0,0,0,0,1.133,-27.38,97.9
2008-06-18 02:45:00,128,0,0,0,0,1.075,-32.7,97.8
2008-06-18 02:50:00,129,0,0,0,0,1.051,-52.91,97.7
2008-06-18 02:55:00,130,0,0,0,0,1.012,-30.61,98.4
2008-06-18 03:00:00,131,0,0,0,0,1.009,-14.3,98.5
2008-06-18 03:05:00,132,0,0,0,0,1.151,-13.74,97.7
2008-06-18 03:10:00,133,0,0,0,0,1.353,-13.9,97.4
2008-06-18 03:15:00,134,0,0,0,0,1.456,-15.67,96.7
2008-06-18 03:20:00,135,0,0,0,0,1.532,-38.23,95.2
2008-06-18 03:25:00,136,0,0,0,0,1.486,-50.63,94.7
2008-06-18 03:30:00,137,0,0,0,0,1.285,-33.81,94.1
2008-06-18 03:35:00,138,0,0,0,0,1.347,-34.11,93.6
2008-06-18 03:40:00,139,0,0,0,0,1.571,-41.45,91.8
2008-06-18 03:45:00,140,0,0,0,0,1.648,-42.84,92
2008-06-18 03:50:00,141,0,0,0,0,1.47,-38.25,93.7
2008-06-18 03:55:00,142,0,0,0,0,1.384,-42.75,93.9
2008-06-18 04:00:00,143,0,0,0,0,1.675,-49.24,90.1
2008-06-18 04:05:00,144,0,0,0,0,1.913,-41.17,87.5
2008-06-18 04:10:00,145,0,0,0,0,1.719,-44.61,90.5
2008-06-18 04:15:00,146,0,0,0,0,1.604,-50.87,90.8
2008-06-18 04:20:00,147,0,0,0,0,1.755,-51.74,88.5
2008-06-18 04:25:00,148,0,0,0,0,1.934,-61.67,86.2
2008-06-18 04:30:00,149,0,0,0,0,2.04,-64.12,85.1
2008-06-18 04:35:00,150,0,0,0,0,1.994,-66.54,83.8
2008-06-18 04:40:00,151,0,0,0,0,2.201,-73.36,81.9
2008-06-18 04:45:00,152,0,0,0,0,2.122,-64.33,83.7
2008-06-18 04:50:00,153,0,0,0,0,2.078,-66.16,83.2
2008-06-18 04:55:00,154,0,0,0,0,2.173,-68.19,82.1
2008-06-18 05:00:00,155,0,0,0,0,1.97,-62.68,85.2
2008-06-18 05:05:00,156,0,0,0,0,1.809,-67.69,85
2008-06-18 05:10:00,157,0,0,0,0,1.949,-61.93,83
2008-06-18 05:15:00,158,0,0,0,0,1.897,-62.61,82.7
2008-06-18 05:20:00,159,0,0,0,0,1.981,-58.09,82.2
2008-06-18 05:25:00,160,0,0,0,0,1.9,-53.55,82.8
2008-06-18 05:30:00,161,0,0,0,0,1.902,-49.36,83.3
2008-06-18 05:35:00,162,0,0,0,0,1.818,-37.08,84.7
2008-06-18 05:40:00,163,0,0,0,0,1.793,-29.36,84.9
2008-06-18 05:45:00,164,0,0,0,0,1.92,-21.25,84.3
2008-06-18 05:50:00,165,0,0,0,0,1.975,-13.84,83.9
2008-06-18 05:55:00,166,0,0,0,0,2.094,-9.6,82.3
2008-06-18 06:00:00,167,0,0,0,0,2.132,-7.553,82.2
2008-06-18 06:05:00,168,0,0,0,0,2.203,-8.31,82.4
2008-06-18 06:10:00,169,0,0,0,0,2.082,-7.012,84.6
2008-06-18 06:15:00,170,0,0,0,0,1.858,-9.2,87.3
2008-06-18 06:20:00,171,0,0,0,0,1.844,-12.75,86.9
2008-06-18 06:25:00,172,0,0,0,0,1.855,-4.941,87
2008-06-18 06:30:00,173,0,0,0,0,1.823,0.471,87.4
2008-06-18 06:35:00,174,0,0,0,0,2.112,1.317,82.4
2008-06-18 06:40:00,175,0,0,0,0,2.313,10.59,80.6
2008-06-18 06:45:00,176,0,0,0,0,2.509,19.41,78.86
2008-06-18 06:50:00,177,0,0,0,0,2.549,19.81,77.77
2008-06-18 06:55:00,178,0,0,0,0,2.589,21.62,77.53
2008-06-18 07:00:00,179,0,0,0,0,2.669,22.65,76.99
2008-06-18 07:05:00,180,0,0,0,0,2.709,35.29,78.59
2008-06-18 07:10:00,181,0,0,0,0,2.684,36.01,79.06
2008-06-18 07:15:00,182,0,0,0,0,2.732,37.66,77.25
2008-06-18 07:20:00,183,0,0,0,0,2.763,38.91,77.91
2008-06-18 07:25:00,184,0,0,0,0,2.7,41.99,77.51
2008-06-18 07:30:00,185,0,0,0,0,2.708,45.51,77.8
2008-06-18 07:35:00,186,0,0,0,0,2.742,48.64,77.28
2008-06-18 07:40:00,187,0,0,0,0,2.798,55.3,75.11
2008-06-18 07:45:00,188,0,0,0,0,2.63,64.82,76.72
2008-06-18 07:50:00,189,0,0,0,0,2.614,72.4,76.69
2008-06-18 07:55:00,190,0,0,0,0,2.993,66.85,75.34
2008-06-18 08:00:00,191,0,0,0,0,3.142,60.66,75.93
2008-06-18 08:05:00,192,0,0,0,0,3.247,73.2,73.61
2008-06-18 08:10:00,193,0,0,0,0,3.286,94.8,72.09
2008-06-18 08:15:00,194,0,0,0,0,3.229,111.4,72.18
2008-06-18 08:20:00,195,0,0,0,0,3.229,129.2,71.45
2008-06-18 08:25:00,196,0,0,0,0,3.411,110.2,72.05
2008-06-18 08:30:00,197,0,0,0,0,3.455,62.33,72.46
2008-06-18 08:35:00,198,0,0,0,0,3.252,45.35,71.31
2008-06-18 08:40:00,199,0,0,0,0,3.352,80.3,73.54
2008-06-18 08:45:00,200,0,0,0,0,3.456,110.3,74.37
2008-06-18 08:50:00,201,0,0,0,0,3.563,124.8,74.15
2008-06-18 08:55:00,202,0,0,0,0,3.21,127.8,75.17
2008-06-18 09:00:00,203,0,0,0,0,3.275,124.1,74.73
2008-06-18 09:05:00,204,0,0,0,0,3.304,161,75.84
2008-06-18 09:10:00,205,0,0,0,0,3.231,102.6,74.23
2008-06-18 09:15:00,206,0,0,0,0,3.601,211,73.51
2008-06-18 09:20:00,207,0,0,0,0,4.043,257.6,72.76
2008-06-18 09:25:00,208,0,0,0,0,3.868,306.3,72.6
2008-06-18 09:30:00,209,0,0,0,0,4.057,326.5,75.47
2008-06-18 09:35:00,210,0,0,0,0,4.275,303.8,75.05
2008-06-18 09:40:00,211,0,0,0,0,4.685,277.7,75.3
2008-06-18 09:45:00,212,0,0,0,0,3.788,272.3,78.37
2008-06-18 09:50:00,213,0,0,0,0,3.872,312,79.51
2008-06-18 09:55:00,214,0,0,0,0,3.627,344.2,84.5
2008-06-18 10:00:00,215,0,0,0,0,3.798,360.8,79.92
2008-06-18 10:05:00,216,0,0,0,0,4.004,308.9,82.5
2008-06-18 10:10:00,217,0,0,0,0,3.636,309.6,87.1
2008-06-18 10:15:00,218,0,0,0,0,3.422,388.4,84.2
2008-06-18 10:20:00,219,0,0,0,0,3.451,409.4,85.3
2008-06-18 10:25:00,220,0,0,0,0,3.544,469,86.6
2008-06-18 10:30:00,221,0,0,0,0,3.736,490.1,82.6
2008-06-18 10:35:00,222,0,0,0,0,3.866,471.4,78.54
2008-06-18 10:40:00,223,0,0,0,0,3.919,364.5,80.1
2008-06-18 10:45:00,224,0,0,0,0,4.499,355,76.02
2008-06-18 10:50:00,225,0,0,0,0,4.436,348.9,79.74
2008-06-18 10:55:00,226,0,0,0,0,3.876,240,80.5
2008-06-18 11:00:00,227,0,0,0,0,3.499,214.5,79.54
2008-06-18 11:05:00,228,0,0,0,0,3.576,325.7,77.2
2008-06-18 11:10:00,229,0,0,0,0,3.944,363.3,76.51
2008-06-18 11:15:00,230,0,0,0,0,3.995,359.7,76.19
2008-06-18 11:20:00,231,0,0,0,0,4.272,554.5,72.68
2008-06-18 11:25:00,232,0,0,0,0,4.544,634.1,72.96
2008-06-18 11:30:00,233,0,0,0,0,4.88,615.2,75.1
2008-06-18 11:35:00,234,0,0,0,0,4.871,409.2,73.89
2008-06-18 11:40:00,235,0,0,0,0,5.307,578,72.77
2008-06-18 11:45:00,236,0,0,0,0,5.364,506.5,71.1
2008-06-18 11:50:00,237,0,0,0,0,5.174,461.6,72.52
2008-06-18 11:55:00,238,0,0,0,0,4.986,414.2,72.08
2008-06-18 12:00:00,239,0,0,0,0,4.61,179.2,72.32
2008-06-18 12:05:00,240,0,0,0,0,4.446,160.3,72.89
2008-06-18 12:10:00,241,0,0,0,0,4.422,182.8,73.31
2008-06-18 12:15:00,242,0,0,0,0,4.637,236.8,73.03
2008-06-18 12:20:00,243,0,0,0,0,4.499,399.5,75.57
2008-06-18 12:25:00,244,0,0,0,0,4.63,593.5,76.95
2008-06-18 12:30:00,245,0,0,0,0,4.876,340.1,74.04
2008-06-18 12:35:00,246,0,0,0,0,4.666,255,72.11
2008-06-18 12:40:00,247,0,0,0,0,4.296,131.3,79.06
2008-06-18 12:45:00,248,0,0,0,0,3.335,116.5,84.2
2008-06-18 12:50:00,249,0,0,0,0,3.343,100.5,84.5
2008-06-18 12:55:00,250,0,0,0,0,3.316,125.5,84.9
2008-06-18 13:00:00,251,0,0,0,0,3.392,159.1,83.5
2008-06-18 13:05:00,252,0,0,0,0,3.248,210.4,82.8
2008-06-18 13:10:00,253,0,0,0,0,3.825,545.8,82.2
2008-06-18 13:15:00,254,0,0,0,0,4.787,625.6,77.34
2008-06-18 13:20:00,255,0,0,0,0,5.146,600.1,74.75
2008-06-18 13:25:00,256,0,0,0,0,5.503,538.1,74.14
2008-06-18 13:30:00,257,0,0,0,0,5.385,564.9,71.65
2008-06-18 13:35:00,258,0,0,0,0,5.577,633,72.91
2008-06-18 13:40:00,259,0,0,0,0,6.38,599.9,70.96
2008-06-18 13:45:00,260,0,0,0,0,6.577,486.7,70.92
2008-06-18 13:50:00,261,0,0,0,0,6.331,413.7,75.58
2008-06-18 13:55:00,262,0,0,0,0,5.98,345.5,74.45
2008-06-18 14:00:00,263,0,0,0,0,5.616,244.9,72.56
2008-06-18 14:05:00,264,0,0,0,0,4.879,448.6,69.91
2008-06-18 14:10:00,265,0,0,0,0,5.006,312,74.29
2008-06-18 14:15:00,266,0,0,0,0,5.01,416.8,72.56
2008-06-18 14:20:00,267,0,0,0,0,5.012,329.2,71.45
2008-06-18 14:25:00,268,0,0,0,0,5.16,385.7,68.55
2008-06-18 14:30:00,269,0,0,0,0,5.43,623.3,66.73
2008-06-18 14:35:00,270,0,0,0,0,6.013,516.4,66.07
2008-06-18 14:40:00,271,0,0,0,0,6.153,428.9,64.99
2008-06-18 14:45:00,272,0,0,0,0,5.956,382.1,64.2
2008-06-18 14:50:00,273,0,0,0,0,6.204,496.9,62.98
2008-06-18 14:55:00,274,0,0,0,0,5.905,485.3,66.94
2008-06-18 15:00:00,275,0,0,0,0,6.586,437.7,64.69
2008-06-18 15:05:00,276,0,0,0,0,6.116,414.5,72.83
2008-06-18 15:10:00,277,0,0,0,0,5.842,237.9,80.1
2008-06-18 15:15:00,278,0,0,0,0,5.736,248.6,76.58
2008-06-18 15:20:00,279,0,0,0,0,5.843,364.7,79.98
2008-06-18 15:25:00,280,0,0,0,0,6.035,383.1,76.78
2008-06-18 15:30:00,281,0,0,0,0,5.826,260.5,77.48
2008-06-18 15:35:00,282,0,0,0,0,5.791,207.1,78.07
2008-06-18 15:40:00,283,0,0,0,0,5.725,171.2,80
2008-06-18 15:45:00,284,0,0,0,0,5.467,222.7,80.3
2008-06-18 15:50:00,285,0,0,0,0,5.622,205.2,74.71
2008-06-18 15:55:00,286,0,0,0,0,5.167,279.7,74.34
2008-06-18 16:00:00,287,0,0,0,0,4.794,312.6,76.26
2008-06-18 16:05:00,288,0,0,0,0,4.835,286.8,77.5
2008-06-18 16:10:00,289,0,0,0,0,4.106,78.24,83.2
2008-06-18 16:15:00,290,0,0,0,0,3.471,9.89,88.1
2008-06-18 16:20:00,291,0,0,0,0,2.985,-20.33,89.7
2008-06-18 16:25:00,292,0,0,0,0,2.748,-4.912,92.1
2008-06-18 16:30:00,293,0,0,0,0,2.709,47.03,92.4
2008-06-18 16:35:00,294,0,0,0,0,2.619,65.67,92.9
2008-06-18 16:40:00,295,0,0,0,0,2.659,107,93.7
2008-06-18 16:45:00,296,0,0,0,0,2.957,188.3,93.8
2008-06-18 16:50:00,297,0,0,0,0,3.323,227.1,93.9
2008-06-18 16:55:00,298,0,0,0,0,3.255,192.7,90.8
2008-06-18 17:00:00,299,0,0,0,0,3.623,259.6,91.5
2008-06-18 17:05:00,300,0,0,0,0,4.098,187.6,89.7
2008-06-18 17:10:00,301,0,0,0,0,4.2,214.1,86.8
2008-06-18 17:15:00,302,0,0,0,0,4.508,239.2,88.6
2008-06-18 17:20:00,303,0,0,0,0,4.87,350.7,87.5
2008-06-18 17:25:00,304,0,0,0,0,5.243,305.4,83.9
2008-06-18 17:30:00,305,0,0,0,0,5.323,271.3,81.9
2008-06-18 17:35:00,306,0,0,0,0,4.772,266.4,85.7
2008-06-18 17:40:00,307,0,0,0,0,5.095,284.1,85.2
2008-06-18 17:45:00,308,0,0,0,0,5.119,229.3,82.2
2008-06-18 17:50:00,309,0,0,0,0,5.329,229,79.42
2008-06-18 17:55:00,310,0,0,0,0,4.877,184.5,78.22
2008-06-18 18:00:00,311,0,0,0,0,4.481,184.3,78.6
2008-06-18 18:05:00,312,0,0,0,0,4.343,179,82.2
2008-06-18 18:10:00,313,0,0,0,0,4.298,181,81.9
2008-06-18 18:15:00,314,0,0,0,0,4.122,170,82.5
2008-06-18 18:20:00,315,0,0,0,0,3.997,162.6,84.5
2008-06-18 18:25:00,316,0,0,0,0,4.324,174.4,84.6
2008-06-18 18:30:00,317,0,0,0,0,4.408,188,83.1
2008-06-18 18:35:00,318,0,0,0,0,4.178,205.8,84.8
2008-06-18 18:40:00,319,0,0,0,0,4.207,208.5,83.2
2008-06-18 18:45:00,320,0,0,0,0,4.42,257.1,81
2008-06-18 18:50:00,321,0,0,0,0,4.424,224.2,80.4
2008-06-18 18:55:00,322,0,0,0,0,5.021,252.2,78.42
2008-06-18 19:00:00,323,0,0,0,0,4.766,208.2,76.96
2008-06-18 19:05:00,324,0,0,0,0,4.82,192.6,75.38
2008-06-18 19:10:00,325,0,0,0,0,5.026,169.6,76.5
2008-06-18 19:15:00,326,0,0,0,0,4.618,156.3,80.7
2008-06-18 19:20:00,327,0,0,0,0,4.499,137.2,83.8
2008-06-18 19:25:00,328,0,0,0,0,4.145,135.9,86.9
2008-06-18 19:30:00,329,0,0,0,0,3.813,141.1,89.7
2008-06-18 19:35:00,330,0,0,0,0,3.96,126.9,91.6
2008-06-18 19:40:00,331,0,0,0,0,4.186,112.5,91.7
2008-06-18 19:45:00,332,0,0,0,0,4.189,108.4,91.7
2008-06-18 19:50:00,333,0,0,0,0,4.124,118.3,92.4
2008-06-18 19:55:00,334,0,0,0,0,3.923,94.8,93.3
2008-06-18 20:00:00,335,0,0,0,0,3.788,75.22,94.6
2008-06-18 20:05:00,336,0,0,0,0,3.521,57.12,95.6
2008-06-18 20:10:00,337,0,0,0,0,3.434,42.59,95.9
2008-06-18 20:15:00,338,0,0,0,0,3.312,22.24,96.5
2008-06-18 20:20:00,339,0,0,0,0,3.08,-6.371,97
2008-06-18 20:25:00,340,0,0,0,0,2.834,-5.125,97.6
2008-06-18 20:30:00,341,0,0,0,0,2.662,-31.41,95.2
2008-06-18 20:35:00,342,0,0,0,0,2.562,-28.52,92.8
2008-06-18 20:40:00,343,0,0,0,0,2.412,1.975,93
2008-06-18 20:45:00,344,0,0,0,0,2.412,35.53,92.9
2008-06-18 20:50:00,345,0,0,0,0,2.53,46.34,95.2
2008-06-18 20:55:00,346,0,0,0,0,2.641,47.21,96.2
2008-06-18 21:00:00,347,0,0,0,0,2.666,36.49,95.8
2008-06-18 21:05:00,348,0,0,0,0,2.64,50.22,96.8
2008-06-18 21:10:00,349,0,0,0,0,2.766,41.29,97.3
2008-06-18 21:15:00,350,0,0,0,0,2.765,28.69,97.1
2008-06-18 21:20:00,351,0,0,0,0,2.855,16.11,97.9
2008-06-18 21:25:00,352,0,0,0,0,2.665,24.69,98.2
2008-06-18 21:30:00,353,0,0,0,0,2.596,15.36,98.5
2008-06-18 21:35:00,354,0,0,0,0,2.506,10.68,98.8
2008-06-18 21:40:00,355,0,0,0,0,2.442,2.352,98.8
2008-06-18 21:45:00,356,0,0,0,0,2.484,2.799,98.6
2008-06-18 21:50:00,357,0,0,0,0,2.527,3.716,98.1
2008-06-18 21:55:00,358,0,0,0,0,2.65,3.316,97.9
2008-06-18 22:00:00,359,0,0,0,0,2.758,-0.353,97.7
2008-06-18 22:05:00,360,0,0,0,0,2.626,-1.999,97
2008-06-18 22:10:00,361,0,0,0,0,2.719,-6.467,96.6
2008-06-18 22:15:00,362,0,0,0,0,2.739,-6.114,96
2008-06-18 22:20:00,363,0,0,0,0,2.773,-2.446,97
2008-06-18 22:25:00,364,0,0,0,0,2.696,-4.539,97.7
2008-06-18 22:30:00,365,0,0,0,0,2.679,-4.398,98.2
2008-06-18 22:35:00,366,0,0,0,0,2.709,-9.99,98.4
2008-06-18 22:40:00,367,0,0,0,0,2.733,-16.67,97.3
2008-06-18 22:45:00,368,0,0,0,0,2.808,-19.24,95.2
2008-06-18 22:50:00,369,0,0,0,0,2.836,-14.93,96.3
2008-06-18 22:55:00,370,0,0,0,0,2.773,-18.6,95.6
2008-06-18 23:00:00,371,0,0,0,0,2.84,-16.04,95.4
2008-06-18 23:05:00,372,0,0,0,0,2.824,-15.24,95.5
2008-06-18 23:10:00,373,0,0,0,0,2.758,-21.85,94.1
2008-06-18 23:15:00,374,0,0,0,0,2.829,-25.16,92.8
2008-06-18 23:20:00,375,0,0,0,0,2.889,-8.37,96
2008-06-18 23:25:00,376,0,0,0,0,2.704,-14.98,97.1
2008-06-18 23:30:00,377,0,0,0,0,2.615,-17.31,97.7
2008-06-18 23:35:00,378,0,0,0,0,2.604,-17.24,98.2
2008-06-18 23:40:00,379,0,0,0,0,2.567,-14.53,98.6
2008-06-18 23:45:00,380,0,0,0,0,2.553,-18.49,98.8
2008-06-18 23:50:00,381,0,0,0,0,2.565,-19.47,99
2008-06-18 23:55:00,382,0,0,0,0,2.484,-21.43,99.1
2008-06-19 00:00:00,383,0,0,0,0,2.52,-23.05,99.2
2008-06-19 00:05:00,384,0,0,0,0,2.565,-24.74,99.3
2008-06-19 00:10:00,385,0,0,0,0,2.538,-25.38,99.3
2008-06-19 00:15:00,386,0,0,0,0,2.468,-26.72,99.2
2008-06-19 00:20:00,387,0,0,0,0,2.426,-26.08,99.3
2008-06-19 00:25:00,388,0,0,0,0,2.428,-23.73,99.4
2008-06-19 00:30:00,389,0,0,0,0,2.428,-25.52,99.4
2008-06-19 00:35:00,390,0,0,0,0,2.396,-22.51,99.5
2008-06-19 00:40:00,391,0,0,0,0,2.38,-20.84,99.6
2008-06-19 00:45:00,392,0,0,0,0,2.355,-19.85,99.6
2008-06-19 00:50:00,393,0,0,0,0,2.354,-16.77,99.6
