"TOA5","5212","CR1000","5212","CR1000.Std.10","CRD:july17_06_OnIce1.CR1","61024","FiveMin"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","WS_ms_Max","AirTC","NR_Wm2_Avg","CNR_Wm2_Avg","RH"
"2006-07-17 22:25:00",97,1.706,341.9,2.942,1.872,2.511,-63.98,-63.98,61.98
"2006-07-17 22:30:00",98,1.646,341.7,2.141,1.829,2.755,-64.53,-64.53,60.34
"2006-07-17 22:35:00",99,1.372,340.2,1.591,1.571,2.829,-63.4,-63.4,60.27
"2006-07-17 22:40:00",100,1.688,333.2,1.898,1.833,2.584,-66.04,-66.04,61.74
"2006-07-17 22:45:00",101,1.799,328.9,3.673,1.927,2.403,-67.69,-67.69,62.7
"2006-07-17 22:50:00",102,1.38,326.6,4.484,1.558,2.243,-65.69,-65.69,63.93
"2006-07-17 22:55:00",103,1.689,326.7,14.67,1.931,2.048,-67.89,-67.89,65.05
"2006-07-17 23:00:00",104,1.666,319.9,10.95,1.927,2,-66.48,-66.48,65.43
"2006-07-17 23:05:00",105,1.326,314.3,11.33,1.689,1.804,-65.81,-65.81,66.96
"2006-07-17 23:10:00",106,0.879,327.6,6.223,1.251,1.718,-64.76,-64.76,66.72
"2006-07-17 23:15:00",107,0.734,322.4,10.69,1.183,1.903,-64.2,-64.2,65.67
"2006-07-17 23:20:00",108,0.683,336.8,14.19,1.163,1.981,-63.89,-63.89,64.78
"2006-07-17 23:25:00",109,0.911,341.1,3.965,1.222,2.154,-65.02,-65.02,64.07
"2006-07-17 23:30:00",110,1.25,334.6,2.896,1.405,2.168,-69.07,-69.07,63.87
"2006-07-17 23:35:00",111,1.691,336.9,3.606,1.94,2.206,-72.46,-72.46,63.46
"2006-07-17 23:40:00",112,1.589,325.5,10.2,1.757,2.072,-71.64,-71.64,64.31
"2006-07-17 23:45:00",113,1.731,325.8,4.232,2.019,1.669,-71.62,-71.62,66.94
"2006-07-17 23:50:00",114,1.906,324.1,10.24,2.045,1.474,-71.65,-71.65,68.58
"2006-07-17 23:55:00",115,1.898,317.9,7.99,2.104,1.474,-71.47,-71.47,68.13
"2006-07-18 00:00:00",116,1.781,333.1,5.105,1.94,1.572,-74.43,-74.43,67.08
"2006-07-18 00:05:00",117,1.532,322.4,7.739,1.872,1.913,-73.73,-73.73,65.27
"2006-07-18 00:10:00",118,1.127,334.4,3.021,1.359,2.048,-69.19,-69.19,64.31
"2006-07-18 00:15:00",119,1.514,321.8,10.82,1.718,1.723,-71.88,-71.88,66.16
"2006-07-18 00:20:00",120,1.576,310.2,8.47,2.084,1.529,-69.06,-69.06,67.73
"2006-07-18 00:25:00",121,1.396,295.7,14.37,1.793,1.625,-65.93,-65.93,66.5
"2006-07-18 00:30:00",122,0.955,317.4,28.56,1.591,1.835,-67.7,-67.7,66.2
"2006-07-18 00:35:00",123,2.092,335,9.68,2.342,1.436,-73.81,-73.81,68.08
"2006-07-18 00:40:00",124,2.001,318.4,10.25,2.398,1.339,-74.35,-74.35,68.11
"2006-07-18 00:45:00",125,2.12,320.8,11,2.27,0.949,-71.53,-71.53,70.67
"2006-07-18 00:50:00",126,2.017,327.5,9.7,2.404,1.071,-72.73,-72.73,70.06
"2006-07-18 00:55:00",127,1.592,8.89,11.15,1.931,1.425,-63.67,-63.67,67.02
"2006-07-18 01:00:00",128,1.418,353.5,12.16,1.699,1.633,-67.32,-67.32,66.2
"2006-07-18 01:05:00",129,1.912,336.1,7.735,2.277,1.56,-73.43,-73.43,66.51
"2006-07-18 01:10:00",130,1.996,333.4,2.759,2.185,1.438,-75.23,-75.23,67.36
"2006-07-18 01:15:00",131,2.166,319.2,9.62,2.492,1.096,-71.56,-71.56,69.03
"2006-07-18 01:20:00",132,2.287,328.1,4.972,2.496,1.193,-76.59,-76.59,68.56
"2006-07-18 01:25:00",133,1.765,329.9,4.903,2.068,1.633,-75.67,-75.67,65.48
"2006-07-18 01:30:00",134,1.185,340.6,4.756,1.343,1.682,-68.38,-68.38,65.01
"2006-07-18 01:35:00",135,1.439,337,7.229,1.826,1.511,-69.82,-69.82,66.54
"2006-07-18 01:40:00",136,1.973,335.7,6.622,2.143,1.193,-73.77,-73.77,67.77
"2006-07-18 01:45:00",137,1.558,322.4,3.674,2.051,1.731,-74.05,-74.05,64.94
"2006-07-18 01:50:00",138,0.818,17.48,17.41,1.64,1.682,-62.19,-62.19,64.63
"2006-07-18 01:55:00",139,1.245,351.4,10.81,1.63,1.585,-66.17,-66.17,65.07
"2006-07-18 02:00:00",140,1.306,351.3,9.32,1.588,1.537,-66.76,-66.76,65.11
"2006-07-18 02:05:00",141,1.378,1.745,12.1,1.852,1.489,-65.12,-65.12,64.87
"2006-07-18 02:10:00",142,0.912,43.15,27.43,1.209,1.539,-62.58,-62.58,64.5
"2006-07-18 02:15:00",143,1.045,4.162,15.18,1.522,1.59,-63.99,-63.99,65.01
"2006-07-18 02:20:00",144,1.109,9.32,13.4,1.659,1.371,-63.63,-63.63,65.32
"2006-07-18 02:25:00",145,1.461,346.9,10.15,1.836,1.396,-69.38,-69.38,65.66
"2006-07-18 02:30:00",146,1.488,352.9,9.56,2.009,1.238,-65.89,-65.89,65.73
"2006-07-18 02:35:00",147,1.786,14.13,12.26,2.3,1.398,-63.35,-63.35,64.98
"2006-07-18 02:40:00",148,1.566,18.8,8.51,2.016,1.35,-60.8,-60.8,64.98
"2006-07-18 02:45:00",149,0.797,337.4,18.34,1.104,1.315,-65.2,-65.2,65.7
"2006-07-18 02:50:00",150,1.107,324.7,10.26,1.31,1.596,-69.89,-69.89,64.33
"2006-07-18 02:55:00",151,1.834,314.6,6.598,2.166,1.181,-70.84,-70.84,67.03
"2006-07-18 03:00:00",152,2.28,323.2,5.163,2.473,0.974,-75.08,-75.08,67.92
"2006-07-18 03:05:00",153,2.472,308.4,8.37,2.907,1.218,-69.92,-69.92,66.18
"2006-07-18 03:10:00",154,2.927,311.7,6.276,3.273,0.815,-70.48,-70.48,68.6
"2006-07-18 03:15:00",155,2.858,314.7,9.18,3.316,0.862,-73.36,-73.36,68.91
"2006-07-18 03:20:00",156,2.7,318.5,3.196,2.94,0.888,-74.18,-74.18,68.33
"2006-07-18 03:25:00",157,2.657,317.3,4.835,2.884,0.791,-72.67,-72.67,69.08
"2006-07-18 03:30:00",158,2.572,331.7,6.513,3.159,0.717,-75.16,-75.16,68.7
"2006-07-18 03:35:00",159,2.922,325,6.128,3.146,0.766,-76.96,-76.96,68.43
"2006-07-18 03:40:00",160,2.934,321.8,3.708,3.149,0.669,-75.67,-75.67,68.94
"2006-07-18 03:45:00",161,2.506,313.2,9.63,2.636,0.522,-70.74,-70.74,70.1
"2006-07-18 03:50:00",162,2.29,318.4,4.712,2.636,0.547,-71.74,-71.74,69.59
"2006-07-18 03:55:00",163,2.018,309.9,8.79,2.326,1.072,-73.26,-73.26,66.52
"2006-07-18 04:00:00",164,1.418,326.3,11.95,1.829,1.06,-70.9,-70.9,67.1
"2006-07-18 04:05:00",165,1.609,354,18.52,2.146,0.815,-66.97,-66.97,67.47
"2006-07-18 04:10:00",166,1.74,2.286,10.66,2.074,0.571,-64.48,-64.48,69.46
"2006-07-18 04:15:00",167,1.861,334.6,5.76,1.999,0.669,-74.39,-74.39,68.87
"2006-07-18 04:20:00",168,1.883,336,4.303,2.163,0.62,-73.05,-73.05,68.7
"2006-07-18 04:25:00",169,2.265,340.1,3.181,2.463,1.011,-76.36,-76.36,66.59
"2006-07-18 04:30:00",170,2.157,335.4,2.385,2.359,1.353,-77.06,-77.06,64.81
"2006-07-18 04:35:00",171,2.326,331.5,2.022,2.522,1.279,-76.83,-76.83,65.22
"2006-07-18 04:40:00",172,2.749,332.9,3.674,2.969,0.718,-75.34,-75.34,67.99
"2006-07-18 04:45:00",173,2.245,324.6,6.881,2.698,0.62,-73.9,-73.9,68.81
"2006-07-18 04:50:00",174,1.778,343.3,13.22,2.055,0.669,-71.51,-71.51,67.85
"2006-07-18 04:55:00",175,1.589,353.2,15.52,1.888,0.376,-66.15,-66.15,69.56
"2006-07-18 05:00:00",176,1.79,334.2,3.668,2.153,0.876,-75.13,-75.13,67.13
"2006-07-18 05:05:00",177,1.712,323.5,4.848,1.921,0.766,-73.7,-73.7,67.88
"2006-07-18 05:10:00",178,1.705,320,7.003,2.185,0.718,-71.03,-71.03,68.4
"2006-07-18 05:15:00",179,2.087,317.9,6.14,2.296,0.449,-70.93,-70.93,69.52
"2006-07-18 05:20:00",180,2.058,320.7,9.61,2.457,0.473,-71.67,-71.67,69.01
"2006-07-18 05:25:00",181,2.272,324.6,8.89,2.633,0.376,-72.49,-72.49,70.07
"2006-07-18 05:30:00",182,2.731,324.7,6.081,2.855,0.424,-76.57,-76.57,69.25
"2006-07-18 05:35:00",183,2.411,332.7,4.206,2.754,0.241,-72.88,-72.88,70.55
"2006-07-18 05:40:00",184,2.168,333.5,3.685,2.381,0.4,-72.52,-72.52,69.49
"2006-07-18 05:45:00",185,2.411,337.3,3.58,2.61,0.693,-73.83,-73.83,67.85
"2006-07-18 05:50:00",186,1.918,335.4,4.243,2.208,0.766,-69.91,-69.91,67.68
"2006-07-18 05:55:00",187,2.352,333.4,5.433,2.545,0.644,-72.06,-72.06,67.75
"2006-07-18 06:00:00",188,1.965,319.5,13.46,2.502,0.84,-68.42,-68.42,67.13
"2006-07-18 06:05:00",189,1.945,343.1,16.83,2.195,0.424,-65.28,-65.28,68.53
"2006-07-18 06:10:00",190,1.886,1.583,28.23,2.355,0.669,-62.05,-62.05,67.65
"2006-07-18 06:15:00",191,1.492,344.8,1.804,1.624,1.402,-66.16,-66.16,64.03
"2006-07-18 06:20:00",192,2.298,343.7,1.885,2.447,1.402,-66.62,-66.62,63.72
"2006-07-18 06:25:00",193,1.961,340.2,4.469,2.058,1.597,-66.34,-66.34,62.97
"2006-07-18 06:30:00",194,1.858,343,3.163,2.065,1.695,-65.08,-65.08,62.25
"2006-07-18 06:35:00",195,2.196,343.1,2.001,2.372,1.597,-63.54,-63.54,62.59
"2006-07-18 06:40:00",196,2.152,341,2.063,2.551,1.67,-64.2,-64.2,61.7
"2006-07-18 06:45:00",197,2.162,350.2,6.943,2.535,1.304,-59.24,-59.24,63.38
"2006-07-18 06:50:00",198,2.761,341.2,6.709,3.195,0.864,-61.81,-61.81,65.97
"2006-07-18 06:55:00",199,2.495,353.9,8.34,3.074,1.011,-58.03,-58.03,63.34
"2006-07-18 07:00:00",200,2.339,2.465,6.578,2.587,0.705,-54.72,-54.72,65.63
"2006-07-18 07:05:00",201,1.634,351.9,4.74,1.797,0.913,-55.67,-55.67,64.09
"2006-07-18 07:10:00",202,2.537,1.835,9.12,3.058,0.51,-53.92,-53.92,64.71
"2006-07-18 07:15:00",203,1.077,347.1,34.01,2.43,0.718,-51.74,-51.74,64.74
"2006-07-18 07:20:00",204,0.702,308.5,17.34,0.924,1.157,-52.95,-52.95,63.65
"2006-07-18 07:25:00",205,1.631,345.5,5.146,2.202,1.108,-55.28,-55.28,62.69
"2006-07-18 07:30:00",206,1.836,338,3.322,2.042,1.548,-58.19,-58.19,60.75
"2006-07-18 07:35:00",207,1.786,335.7,4.068,2.035,1.45,-56.9,-56.9,61.84
"2006-07-18 07:40:00",208,1.795,337.7,4.57,1.973,1.255,-55.72,-55.72,62.93
"2006-07-18 07:45:00",209,1.622,340.4,7.418,1.944,1.255,-53.92,-53.92,62.69
"2006-07-18 07:50:00",210,1.709,348.7,3.477,2.153,1.353,-53.79,-53.79,61.81
"2006-07-18 07:55:00",211,1.305,351.4,4.017,1.548,1.597,-52.15,-52.15,60.54
"2006-07-18 08:00:00",212,0.969,352.2,4.371,1.156,1.646,-50.23,-50.23,60.68
"2006-07-18 08:05:00",213,0.856,342.4,5.989,1.098,1.695,-49.97,-49.97,61.12
"2006-07-18 08:10:00",214,1.232,352.1,3.739,1.588,1.744,-45.99,-45.99,60.34
"2006-07-18 08:15:00",215,1.39,344.7,3.532,1.48,2.232,13.04,13.04,57.98
"2006-07-18 08:20:00",216,1.65,339.4,2.86,1.846,2.572,94.1,94.1,56.99
"2006-07-18 08:25:00",217,1.302,335.5,1.957,1.532,2.812,102,102,57.02
"2006-07-18 08:30:00",218,0.95,325.4,15.05,1.336,2.955,106.7,106.7,58.62
"2006-07-18 08:35:00",219,0.88,343.3,9.97,1.284,3.097,110.3,110.3,55.79
"2006-07-18 08:40:00",220,0.542,2.52,4.504,0.826,3.628,114.6,114.6,52.67
"2006-07-18 08:45:00",221,0.698,335.7,11.57,0.813,3.52,125.1,125.1,54.31
"2006-07-18 08:50:00",222,0.648,331.3,4.758,0.807,3.515,130,130,55.02
"2006-07-18 08:55:00",223,0.303,330.7,4.815,0.63,3.855,131.5,131.5,53.21
"2006-07-18 09:00:00",224,0.768,350.5,4.364,1.085,3.684,143.1,143.1,54.23
"2006-07-18 09:05:00",225,1.329,351.4,7.342,1.846,3.37,161.5,161.5,54.19
"2006-07-18 09:10:00",226,1.391,352.2,6.92,1.715,2.916,162.8,162.8,64.02
"2006-07-18 09:15:00",227,1.702,359.3,8.53,1.96,2.962,168,168,57.7
"2006-07-18 09:20:00",228,1.794,4.264,2.643,2.205,2.863,175.7,175.7,59.58
"2006-07-18 09:25:00",229,1.378,4.791,3.542,1.637,3.082,181.2,181.2,59.07
"2006-07-18 09:30:00",230,1.357,354.3,5.286,1.552,3.297,193.7,193.7,54.93
"2006-07-18 09:35:00",231,1.335,345.9,3.835,1.467,3.441,207,207,54.18
"2006-07-18 09:40:00",232,1.083,359.4,9.91,1.457,3.683,199.5,199.5,53.74
"2006-07-18 09:45:00",233,1.128,13.71,4.201,1.333,3.681,209.7,209.7,56.16
"2006-07-18 09:50:00",234,0.513,16.57,1.362,1.013,4.299,216.6,216.6,52.2
"2006-07-18 09:55:00",235,0.28,17.46,0.056,0.366,4.648,220.5,220.5,47.49
"2006-07-18 10:00:00",236,0.594,348.9,9.4,0.755,4.451,233.3,233.3,48.54
"2006-07-18 10:05:00",237,0.764,357.6,13.08,1.081,4.45,242.9,242.9,49.5
"2006-07-18 10:10:00",238,0.488,29.79,6.522,0.97,4.969,236.1,236.1,48.81
"2006-07-18 10:15:00",239,1.208,12.46,5.235,1.401,4.049,253.3,253.3,56.21
"2006-07-18 10:20:00",240,1.061,357.3,5.408,1.29,3.95,268.1,268.1,51.09
"2006-07-18 10:25:00",241,1.015,2.133,21.08,1.365,4.046,275.5,275.5,50.07
"2006-07-18 10:30:00",242,1.18,9.24,12.61,1.473,3.997,281.8,281.8,52.11
"2006-07-18 10:35:00",243,1.208,5.316,2.75,1.444,3.851,291.6,291.6,54.13
"2006-07-18 10:40:00",244,1.09,10.21,11.14,1.264,3.946,296.3,296.3,52.83
"2006-07-18 10:45:00",245,1.05,359.9,7.94,1.287,4.086,310.6,310.6,52.65
"2006-07-18 10:50:00",246,1.056,9.63,5.705,1.297,4.01,309.4,309.4,55.01
"2006-07-18 10:55:00",247,0.795,9.64,3.464,0.941,4.277,319.1,319.1,51.83
"2006-07-18 11:00:00",248,0.577,1.604,6.238,0.866,4.692,321.8,321.8,49.68
"2006-07-18 11:05:00",249,0,0,0,0,5.789,353.7,353.7,47.84
"2006-07-18 11:10:00",250,0,0,0,0,7.692,368.4,368.4,42.25
"2006-07-18 11:15:00",251,0,0,0,0,8.11,320.6,320.6,40.27
"2006-07-18 11:20:00",252,0,0,0,0,7.056,318.5,318.5,43.07
"2006-07-18 11:25:00",253,0.442,25.39,17.9,0.836,5.405,329.5,329.5,47.16
"2006-07-18 11:30:00",254,0.329,35,0.371,0.601,5.243,365.1,365.1,47.05
"2006-07-18 11:35:00",255,0.137,342.1,27.85,0.346,5.193,363.9,363.9,49.4
"2006-07-18 11:40:00",256,0.327,334.1,0.902,0.434,5.216,373.4,373.4,47.29
"2006-07-18 11:45:00",257,0.663,313.4,5.689,0.983,4.605,407.9,407.9,54.79
"2006-07-18 11:50:00",258,0.635,313.9,2.865,1.078,4.617,404.6,404.6,52.85
"2006-07-18 11:55:00",259,0.292,314.4,0.128,0.676,5.092,407.8,407.8,51.11
"2006-07-18 12:00:00",260,0,0,0,0,6.113,423.3,423.3,51.11
"2006-07-18 12:05:00",261,0.222,47.41,3.838,0.448,6.307,385.9,385.9,49.95
"2006-07-18 12:10:00",262,0.568,350.1,18.02,0.934,5.18,414.9,414.9,53.18
"2006-07-18 12:15:00",263,0.748,330,9.12,0.993,4.593,438.1,438.1,53.04
"2006-07-18 12:20:00",264,0.212,282.2,11.25,0.585,5.08,434,434,54.13
"2006-07-18 12:25:00",265,0.356,315.8,5.994,0.693,4.982,435.7,435.7,53.79
"2006-07-18 12:30:00",266,0.49,316.8,16.62,0.663,4.836,444.8,444.8,56.11
"2006-07-18 12:35:00",267,0.133,348.1,4.637,0.483,5.543,443.5,443.5,51.92
"2006-07-18 12:40:00",268,0,0,0,0,6.445,464,464,48.27
"2006-07-18 12:45:00",269,0.222,7.506,4.262,0.48,6.299,458,458,48.54
"2006-07-18 12:50:00",270,0.204,356.3,10.12,0.438,6.006,448.5,448.5,47.15
"2006-07-18 12:55:00",271,0.515,316.5,5.695,0.938,5.371,481.7,481.7,49.7
"2006-07-18 13:00:00",272,0.737,320.2,4.603,0.96,5.075,483.9,483.9,51.23
"2006-07-18 13:05:00",273,0.225,310.6,32.26,0.722,5.512,480.4,480.4,51.85
"2006-07-18 13:10:00",274,0.229,234.9,63.16,0.866,5.658,494.6,494.6,52.7
"2006-07-18 13:15:00",275,1.214,312.5,7.896,1.405,4.193,505.7,505.7,59.07
"2006-07-18 13:20:00",276,0.808,310.8,13.56,1.235,4.39,495.4,495.4,57.33
"2006-07-18 13:25:00",277,0.989,326.7,8.84,1.349,4.341,500.5,500.5,56.92
"2006-07-18 13:30:00",278,0.729,335.2,18.44,0.928,4.49,488.8,488.8,55.36
"2006-07-18 13:35:00",279,0.399,309.5,15.53,0.797,4.979,497.8,497.8,53.48
