"TOA5","5212","CR1000","5212","CR1000.Std.10","CRD:apr08_g1ice1.CR1","16968","HalfHour"
"TIMESTAMP","RECORD","DT","BP"
"TS","RN","m","hPa(mb)"
"","","Smp","Smp"
"2008-07-14 15:00:00",3400,1.298,772.5298
"2008-07-14 15:30:00",3401,1.302,772.529
"2008-07-14 16:00:00",3402,1.311,772.5303
"2008-07-14 16:30:00",3403,1.308,772.3258
"2008-07-14 17:00:00",3404,1.315,772.1297
"2008-07-14 17:30:00",3405,1.316,772.0706
"2008-07-14 18:00:00",3406,1.318,771.9104
"2008-07-14 18:30:00",3407,1.328,771.9106
"2008-07-14 19:00:00",3408,1.329,771.806
"2008-07-14 19:30:00",3409,1.331,771.672
"2008-07-14 20:00:00",3410,1.331,771.5481
"2008-07-14 20:30:00",3411,1.335,771.5643
"2008-07-14 21:00:00",3412,1.333,771.5805
"2008-07-14 21:30:00",3413,1.335,771.392
"2008-07-14 22:00:00",3414,1.335,771.4191
"2008-07-14 22:30:00",3415,1.338,771.4463
"2008-07-14 23:00:00",3416,1.339,771.5424
"2008-07-14 23:30:00",3417,1.341,771.5602
"2008-07-15 00:00:00",3418,1.34,771.7756
"2008-07-15 00:30:00",3419,1.338,771.7794
"2008-07-15 01:00:00",3420,1.341,772.0735
"2008-07-15 01:30:00",3421,1.339,772.2864
"2008-07-15 02:00:00",3422,1.337,772.2867
"2008-07-15 02:30:00",3423,1.334,772.4232
"2008-07-15 03:00:00",3424,1.335,772.5597
"2008-07-15 03:30:00",3425,1.338,772.5597
"2008-07-15 04:00:00",3426,1.338,772.5256
"2008-07-15 04:30:00",3427,1.338,772.4966
"2008-07-15 05:00:00",3428,1.338,772.494
"2008-07-15 05:30:00",3429,1.338,772.2911
"2008-07-15 06:00:00",3430,1.339,772.3028
"2008-07-15 06:30:00",3431,1.338,772.3102
"2008-07-15 07:00:00",3432,1.339,772.3692
"2008-07-15 07:30:00",3433,1.343,772.3603
"2008-07-15 08:00:00",3434,1.343,772.3555
"2008-07-15 08:30:00",3435,1.345,772.3591
"2008-07-15 09:00:00",3436,1.344,772.5261
"2008-07-15 09:30:00",3437,1.337,772.6281
"2008-07-15 10:00:00",3438,1.336,772.6281
"2008-07-15 10:30:00",3439,1.339,772.8166
"2008-07-15 11:00:00",3440,1.341,772.7985
"2008-07-15 11:30:00",3441,1.348,772.9534
"2008-07-15 12:00:00",3442,1.338,772.9279
"2008-07-15 12:30:00",3443,1.347,773.0562
"2008-07-15 13:00:00",3444,1.35,773.1924
"2008-07-15 13:30:00",3445,1.353,773.1924
"2008-07-15 14:00:00",3446,1.352,773.3265
"2008-07-15 14:30:00",3447,1.36,773.2604
"2008-07-15 15:00:00",3448,1.357,773.1241
"2008-07-15 15:30:00",3449,1.353,773.129
"2008-07-15 16:00:00",3450,1.356,773.2634
