TOA5,5264,CR1000,5264,CR1000.Std.10,CRD:KLRS_CMA6_30JULY2016.CR1,35202,HalfHour
TIMESTAMP,RECORD,DT,BP,Rain_mm_Tot,,,
TS,RN,m,hPa(mb),mm,,,
,,Smp,Smp,Tot,,,
16-08-03 13:30,577,1.526,928,0,,,
16-08-03 14:00,578,1.526,928,0,,,
16-08-03 14:30,579,1.524,928,0,,,
16-08-03 15:00,580,1.53,928,0,,,
16-08-03 15:30,581,1.522,928,0,,,
16-08-03 16:00,582,1.517,928,0,,,
16-08-03 16:30,583,1.522,928,0,,,
16-08-03 17:00,584,1.511,928,0,,,
16-08-03 17:30,585,1.509,927,0,,,
16-08-03 18:00,586,1.504,927,0,,,
16-08-03 18:30,587,1.511,927,0,,,
16-08-03 19:00,588,1.504,927,0,,,
16-08-03 19:30,589,1.495,927,0,,,
16-08-03 20:00,590,1.509,927,0,,,
16-08-03 20:30,591,1.509,927,0,,,
16-08-03 21:00,592,1.516,927,0,,,
16-08-03 21:30,593,1.52,927,0,,,
16-08-03 22:00,594,1.525,927,0,,,
16-08-03 22:30,595,1.532,927,0,,,
16-08-03 23:00,596,1.53,928,0,,,
16-08-03 23:30,597,1.529,928,0,,,
16-08-04 0:00,598,1.533,928,0,,,
16-08-04 0:30,599,1.54,928,0,,,
16-08-04 1:00,600,1.539,929,0,,,
16-08-04 1:30,601,1.529,929,0,,,
16-08-04 2:00,602,1.545,929,0,,,
16-08-04 2:30,603,1.541,929,0,,,
16-08-04 3:00,604,1.543,929,0,,,
16-08-04 3:30,605,1.548,930,0,,,
16-08-04 4:00,606,1.527,929,0,,,
16-08-04 4:30,607,1.543,930,0,,,
16-08-04 5:00,608,1.548,930,0,,,
16-08-04 5:30,609,1.546,930,0,,,
16-08-04 6:00,610,1.557,930,0,,,
16-08-04 6:30,611,1.547,930,0,,,
16-08-04 7:00,612,1.544,930,0,,,
16-08-04 7:30,613,1.539,930,0,,,
16-08-04 8:00,614,1.534,930,0,,,
16-08-04 8:30,615,1.531,930,0,,,
16-08-04 9:00,616,1.531,930,0,,,
16-08-04 9:30,617,1.519,930,0,,,
16-08-04 10:00,618,1.527,930,0,,,
16-08-04 10:30,619,1.524,930,0,,,
16-08-04 11:00,620,1.505,930,0,,,
16-08-04 11:30,621,1.513,929,0,,,
16-08-04 12:00,622,1.5,929,0,,,
16-08-04 12:30,623,1.501,929,0,,,
16-08-04 13:00,624,1.512,929,0,,,
16-08-04 13:30,625,1.507,929,0,,,
16-08-04 14:00,626,1.499,928,0,,,
16-08-04 14:30,627,1.502,928,0,,,
16-08-04 15:00,628,1.507,928,0,,,
16-08-04 15:30,629,1.489,927,0,,,
16-08-04 16:00,630,1.497,927,0,,,
16-08-04 16:30,631,1.493,927,0,,,
16-08-04 17:00,632,1.491,927,0,,,
16-08-04 17:30,633,1.502,927,0,,,
16-08-04 18:00,634,1.487,926,0,,,
16-08-04 18:30,635,1.499,926,0,,,
16-08-04 19:00,636,1.488,926,0,,,
16-08-04 19:30,637,1.495,926,0,,,
16-08-04 20:00,638,1.5,926,0,,,
16-08-04 20:30,639,1.494,926,0,,,
16-08-04 21:00,640,1.507,926,0,,,
16-08-04 21:30,641,1.513,926,0,,,
16-08-04 22:00,642,1.52,927,0,,,
16-08-04 22:30,643,1.523,927,0,,,
16-08-04 23:00,644,1.524,927,0,,,
16-08-04 23:30,645,1.533,927,0,,,
16-08-05 0:00,646,1.534,928,0,,,
16-08-05 0:30,647,1.538,928,0,,,
16-08-05 1:00,648,1.532,928,0,,,
16-08-05 1:30,649,1.534,928,0,,,
16-08-05 2:00,650,1.535,928,0,,,
16-08-05 2:30,651,1.535,928,0,,,
16-08-05 3:00,652,1.538,928,0,,,
16-08-05 3:30,653,1.539,928,0,,,
16-08-05 4:00,654,1.536,928,0,,,
16-08-05 4:30,655,1.547,928,0,,,
16-08-05 5:00,656,1.547,928,0,,,
16-08-05 5:30,657,1.548,928,0,,,
16-08-05 6:00,658,1.542,928,0,,,
16-08-05 6:30,659,1.544,928,0,,,
16-08-05 7:00,660,1.538,928,0,,,
16-08-05 7:30,661,1.539,928,0,,,
16-08-05 8:00,662,1.535,928,0,,,
16-08-05 8:30,663,1.531,928,0,,,
16-08-05 9:00,664,1.528,928,0,,,
16-08-05 9:30,665,1.53,928,0,,,
16-08-05 10:00,666,1.521,928,0,,,
16-08-05 10:30,667,1.51,928,0,,,
16-08-05 11:00,668,1.521,928,0,,,
16-08-05 11:30,669,1.524,928,0,,,
16-08-05 12:00,670,1.518,927,0,,,
16-08-05 12:30,671,1.514,927,0,,,
16-08-05 13:00,672,1.51,927,0,,,
16-08-05 13:30,673,1.51,927,0,,,
16-08-05 14:00,674,1.519,927,0,,,
16-08-05 14:30,675,1.503,927,0,,,
16-08-05 15:00,676,1.507,927,0,,,
16-08-05 15:30,677,1.509,926,0,,,
16-08-05 16:00,678,1.509,926,0,,,
16-08-05 16:30,679,1.501,926,0,,,
16-08-05 17:00,680,1.502,926,0,,,
16-08-05 17:30,681,1.515,926,0,,,
16-08-05 18:00,682,1.511,926,0,,,
16-08-05 18:30,683,1.51,926,0,,,
16-08-05 19:00,684,1.515,925,0,,,
16-08-05 19:30,685,1.517,925,0,,,
16-08-05 20:00,686,1.511,925,0,,,
16-08-05 20:30,687,1.512,925,0,,,
16-08-05 21:00,688,1.516,925,0,,,
16-08-05 21:30,689,1.516,925,0,,,
16-08-05 22:00,690,1.52,925,0,,,
16-08-05 22:30,691,1.518,925,0,,,
16-08-05 23:00,692,1.517,926,0,,,
16-08-05 23:30,693,1.518,926,0,,,
16-08-06 0:00,694,1.518,926,0,,,
16-08-06 0:30,695,1.519,926,0,,,
16-08-06 1:00,696,1.521,926,0,,,
16-08-06 1:30,697,1.52,926,0,,,
16-08-06 2:00,698,1.524,926,0,,,
16-08-06 2:30,699,1.523,926,0,,,
16-08-06 3:00,700,1.522,926,0,,,
16-08-06 3:30,701,1.532,926,0,,,
16-08-06 4:00,702,1.528,926,0,,,
16-08-06 4:30,703,1.529,926,0,,,
16-08-06 5:00,704,1.525,926,0,,,
16-08-06 5:30,705,1.532,926,0,,,
16-08-06 6:00,706,1.531,926,0,,,
16-08-06 6:30,707,1.534,926,0,,,
16-08-06 7:00,708,1.528,926,0,,,
16-08-06 7:30,709,1.535,926,0,,,
16-08-06 8:00,710,1.527,926,0,,,
16-08-06 8:30,711,1.521,926,0,,,
16-08-06 9:00,712,1.52,926,0,,,
16-08-06 9:30,713,1.519,926,0,,,
16-08-06 10:00,714,1.511,926,0,,,
16-08-06 10:30,715,1.51,925,0,,,
16-08-06 11:00,716,1.499,925,0,,,
16-08-06 11:30,717,1.504,925,0,,,
16-08-06 12:00,718,1.507,925,0,,,
16-08-06 12:30,719,1.503,925,0,,,
16-08-06 13:00,720,1.503,924,0,,,
16-08-06 13:30,721,1.499,924,0,,,
16-08-06 14:00,722,1.5,924,0,,,
16-08-06 14:30,723,1.495,924,0,,,
16-08-06 15:00,724,1.487,923,0,,,
16-08-06 15:30,725,1.491,923,0,,,
16-08-06 16:00,726,1.502,923,0,,,
16-08-06 16:30,727,1.501,923,0,,,
16-08-06 17:00,728,1.499,922,0,,,
16-08-06 17:30,729,1.506,922,0,,,
16-08-06 18:00,730,1.505,922,0,,,
16-08-06 18:30,731,1.507,922,0,,,
16-08-06 19:00,732,1.504,922,0,,,
16-08-06 19:30,733,1.509,922,0,,,
16-08-06 20:00,734,1.512,922,0,,,
16-08-06 20:30,735,1.511,922,0,,,
16-08-06 21:00,736,1.51,922,0,,,
16-08-06 21:30,737,1.507,922,0,,,
16-08-06 22:00,738,1.514,922,0,,,
16-08-06 22:30,739,1.52,922,0,,,
16-08-06 23:00,740,1.524,922,0,,,
16-08-06 23:30,741,1.519,922,0,,,
16-08-07 0:00,742,1.524,922,0,,,
16-08-07 0:30,743,1.53,922,0,,,
16-08-07 1:00,744,1.53,922,0,,,
16-08-07 1:30,745,1.53,922,0,,,
16-08-07 2:00,746,1.533,922,0,,,
16-08-07 2:30,747,1.535,922,0,,,
16-08-07 3:00,748,1.537,922,0,,,
16-08-07 3:30,749,1.535,922,0,,,
16-08-07 4:00,750,1.526,922,0,,,
16-08-07 4:30,751,1.534,922,0,,,
16-08-07 5:00,752,1.528,922,0,,,
16-08-07 5:30,753,1.54,922,0,,,
16-08-07 6:00,754,1.523,922,0,,,
16-08-07 6:30,755,1.538,922,0,,,
16-08-07 7:00,756,1.533,922,0,,,
16-08-07 7:30,757,1.532,922,0,,,
16-08-07 8:00,758,1.528,922,0,,,
16-08-07 8:30,759,1.513,921,0,,,
16-08-07 9:00,760,1.519,921,0,,,
16-08-07 9:30,761,1.509,921,0,,,
16-08-07 10:00,762,1.51,920,0,,,
16-08-07 10:30,763,1.507,920,0,,,
16-08-07 11:00,764,1.504,920,0,,,
16-08-07 11:30,765,1.503,920,0,,,
16-08-07 12:00,766,1.508,919,0,,,
16-08-07 12:30,767,1.502,919,0,,,
16-08-07 13:00,768,1.499,918,0,,,
16-08-07 13:30,769,1.5,918,0,,,
16-08-07 14:00,770,1.497,917,0,,,
16-08-07 14:30,771,1.494,917,0,,,
16-08-07 15:00,772,1.497,916,0,,,
16-08-07 15:30,773,1.485,916,0,,,
16-08-07 16:00,774,1.485,915,0,,,
16-08-07 16:30,775,1.491,915,0,,,
16-08-07 17:00,776,1.488,915,0,,,
16-08-07 17:30,777,1.468,915,0,,,
16-08-07 18:00,778,1.495,915,0,,,
16-08-07 18:30,779,1.496,915,0,,,
16-08-07 19:00,780,1.483,914,0,,,
16-08-07 19:30,781,1.495,914,0,,,
16-08-07 20:00,782,1.503,914,0,,,
16-08-07 20:30,783,1.504,914,0,,,
16-08-07 21:00,784,1.496,914,0,,,
16-08-07 21:30,785,1.503,914,0,,,
16-08-07 22:00,786,1.486,914,0,,,
16-08-07 22:30,787,1.506,914,0,,,
16-08-07 23:00,788,1.506,914,0,,,
16-08-07 23:30,789,1.511,914,0,,,
16-08-08 0:00,790,1.512,914,0,,,
16-08-08 0:30,791,1.506,915,0,,,
16-08-08 1:00,792,1.502,915,0,,,
16-08-08 1:30,793,1.505,915,0,,,
16-08-08 2:00,794,1.492,915,0,,,
16-08-08 2:30,795,1.502,915,0,,,
16-08-08 3:00,796,1.517,915,0,,,
16-08-08 3:30,797,1.523,916,0,,,
16-08-08 4:00,798,1.52,916,0,,,
16-08-08 4:30,799,1.514,916,0,,,
16-08-08 5:00,800,1.515,916,0,,,
16-08-08 5:30,801,1.517,916,0,,,
16-08-08 6:00,802,1.506,916,0,,,
16-08-08 6:30,803,1.515,916,0,,,
16-08-08 7:00,804,1.517,916,0,,,
16-08-08 7:30,805,1.51,916,0,,,
16-08-08 8:00,806,1.514,916,0,,,
16-08-08 8:30,807,1.513,916,0,,,
16-08-08 9:00,808,1.517,916,0,,,
16-08-08 9:30,809,1.514,916,0,,,
16-08-08 10:00,810,1.504,916,0,,,
16-08-08 10:30,811,1.515,916,0,,,
16-08-08 11:00,812,1.505,915,0,,,
16-08-08 11:30,813,1.506,915,0,,,
16-08-08 12:00,814,1.514,915,0,,,
16-08-08 12:30,815,1.496,915,0,,,
16-08-08 13:00,816,1.507,915,0,,,
16-08-08 13:30,817,1.502,914,0,,,
16-08-08 14:00,818,1.497,914,0,,,
16-08-08 14:30,819,1.504,914,0,,,
16-08-08 15:00,820,1.498,914,0,,,
16-08-08 15:30,821,1.493,914,0,,,
16-08-08 16:00,822,1.466,914,0,,,
16-08-08 16:30,823,1.483,913,0,,,
16-08-08 17:00,824,1.484,913,0,,,
16-08-08 17:30,825,1.454,913,0,,,
16-08-08 18:00,826,1.459,913,0,,,
16-08-08 18:30,827,1.466,913,0,,,
16-08-08 19:00,828,1.483,913,0,,,
16-08-08 19:30,829,1.465,913,0,,,
16-08-08 20:00,830,1.467,913,0,,,
16-08-08 20:30,831,1.504,913,0,,,
16-08-08 21:00,832,1.504,914,0,,,
16-08-08 21:30,833,1.51,914,0,,,
16-08-08 22:00,834,1.498,914,0,,,
16-08-08 22:30,835,1.509,914,0,,,
16-08-08 23:00,836,1.506,915,0,,,
16-08-08 23:30,837,1.505,915,0,,,
16-08-09 0:00,838,1.488,915,0,,,
16-08-09 0:30,839,1.515,915,0,,,
16-08-09 1:00,840,1.518,915,0,,,
16-08-09 1:30,841,1.505,915,0,,,
16-08-09 2:00,842,1.525,915,0,,,
16-08-09 2:30,843,1.506,915,0,,,
16-08-09 3:00,844,1.49,915,0,,,
16-08-09 3:30,845,1.503,915,0,,,
16-08-09 4:00,846,1.515,916,0,,,
16-08-09 4:30,847,1.499,916,0,,,
16-08-09 5:00,848,1.524,916,0,,,
16-08-09 5:30,849,1.498,916,0,,,
16-08-09 6:00,850,1.518,916,0,,,
16-08-09 6:30,851,1.505,916,0,,,
16-08-09 7:00,852,1.508,916,0,,,
16-08-09 7:30,853,1.512,916,0,,,
16-08-09 8:00,854,1.512,917,0,,,
16-08-09 8:30,855,1.513,917,0,,,
16-08-09 9:00,856,1.506,917,0,,,
16-08-09 9:30,857,1.508,918,0,,,
16-08-09 10:00,858,1.504,918,0,,,
16-08-09 10:30,859,1.509,918,0,,,
16-08-09 11:00,860,1.492,918,0,,,
16-08-09 11:30,861,1.503,918,0,,,
16-08-09 12:00,862,1.503,918,0,,,
16-08-09 12:30,863,1.498,918,0,,,
16-08-09 13:00,864,1.501,918,0,,,
16-08-09 13:30,865,1.508,918,0,,,
16-08-09 14:00,866,1.492,917,0,,,
16-08-09 14:30,867,1.503,917,0,,,
16-08-09 15:00,868,1.503,917,0,,,
16-08-09 15:30,869,1.504,917,0,,,
16-08-09 16:00,870,1.486,917,0,,,
16-08-09 16:30,871,1.503,917,0,,,
16-08-09 17:00,872,1.486,917,0,,,
16-08-09 17:30,873,1.501,917,0,,,
16-08-09 18:00,874,1.499,917,0,,,
16-08-09 18:30,875,1.507,917,0,,,
16-08-09 19:00,876,1.505,917,0,,,
16-08-09 19:30,877,1.498,917,0,,,
16-08-09 20:00,878,1.506,918,0,,,
16-08-09 20:30,879,1.5,918,0,,,
16-08-09 21:00,880,1.501,918,0,,,
16-08-09 21:30,881,1.487,919,0,,,
16-08-09 22:00,882,1.505,919,0,,,
16-08-09 22:30,883,1.475,919,0,,,
16-08-09 23:00,884,1.479,920,0,,,
16-08-09 23:30,885,1.483,920,0,,,
16-08-10 0:00,886,1.498,920,0,,,
16-08-10 0:30,887,1.478,920,0,,,
16-08-10 1:00,888,1.482,921,0,,,
16-08-10 1:30,889,1.491,921,0,,,
16-08-10 2:00,890,1.495,921,0,,,
16-08-10 2:30,891,1.494,921,0,,,
16-08-10 3:00,892,1.497,921,0,,,
16-08-10 3:30,893,1.494,922,0,,,
16-08-10 4:00,894,1.508,922,0,,,
16-08-10 4:30,895,1.495,922,0,,,
16-08-10 5:00,896,1.494,922,0,,,
16-08-10 5:30,897,1.494,922,0,,,
16-08-10 6:00,898,1.494,922,0,,,
16-08-10 6:30,899,1.495,922,0,,,
16-08-10 7:00,900,1.498,922,0,,,
16-08-10 7:30,901,1.494,922,0,,,
16-08-10 8:00,902,1.499,922,0,,,
16-08-10 8:30,903,1.498,922,0,,,
16-08-10 9:00,904,1.493,922,0,,,
16-08-10 9:30,905,1.493,922,0,,,
16-08-10 10:00,906,1.485,922,0,,,
16-08-10 10:30,907,1.484,922,0,,,
16-08-10 11:00,908,1.485,922,0,,,
16-08-10 11:30,909,1.491,922,0,,,
16-08-10 12:00,910,1.489,921,0,,,
16-08-10 12:30,911,1.483,921,0,,,
16-08-10 13:00,912,1.49,921,0,,,
16-08-10 13:30,913,1.484,921,0,,,
16-08-10 14:00,914,1.495,921,0,,,
16-08-10 14:30,915,1.492,920,0,,,
16-08-10 15:00,916,1.492,920,0,,,
16-08-10 15:30,917,1.488,920,0,,,
16-08-10 16:00,918,1.486,920,0,,,
16-08-10 16:30,919,1.486,920,0,,,
16-08-10 17:00,920,1.488,919,0,,,
16-08-10 17:30,921,1.467,919,0,,,
16-08-10 18:00,922,1.485,919,0,,,
16-08-10 18:30,923,1.488,919,0,,,
16-08-10 19:00,924,1.487,919,0,,,
16-08-10 19:30,925,1.494,919,0,,,
16-08-10 20:00,926,1.496,919,0,,,
16-08-10 20:30,927,1.49,919,0,,,
16-08-10 21:00,928,1.5,920,0,,,
16-08-10 21:30,929,1.496,920,0,,,
16-08-10 22:00,930,1.498,920,0,,,
16-08-10 22:30,931,1.494,921,0,,,
16-08-10 23:00,932,1.502,921,0,,,
16-08-10 23:30,933,1.5,922,0,,,
16-08-11 0:00,934,1.482,922,0,,,
16-08-11 0:30,935,1.502,922,0,,,
16-08-11 1:00,936,1.491,922,0,,,
16-08-11 1:30,937,1.495,922,0,,,
16-08-11 2:00,938,1.491,923,0,,,
16-08-11 2:30,939,1.511,923,0,,,
16-08-11 3:00,940,1.501,923,0,,,
16-08-11 3:30,941,1.513,923,0,,,
16-08-11 4:00,942,1.497,924,0,,,
16-08-11 4:30,943,1.496,924,0,,,
16-08-11 5:00,944,1.499,924,0,,,
16-08-11 5:30,945,1.507,924,0,,,
16-08-11 6:00,946,1.501,924,0,,,
16-08-11 6:30,947,1.501,924,0,,,
16-08-11 7:00,948,1.502,924,0,,,
16-08-11 7:30,949,1.501,925,0,,,
16-08-11 8:00,950,1.499,925,0,,,
16-08-11 8:30,951,1.508,925,0,,,
16-08-11 9:00,952,1.51,925,0,,,
16-08-11 9:30,953,1.501,925,0,,,
16-08-11 10:00,954,1.493,925,0,,,
16-08-11 10:30,955,1.495,925,0,,,
16-08-11 11:00,956,1.497,925,0,,,
16-08-11 11:30,957,1.496,924,0,,,
16-08-11 12:00,958,1.508,924,0,,,
16-08-11 12:30,959,1.501,924,0,,,
16-08-11 13:00,960,1.495,924,0,,,
16-08-11 13:30,961,1.502,924,0,,,
16-08-11 14:00,962,1.493,924,0,,,
16-08-11 14:30,963,1.493,924,0,,,
16-08-11 15:00,964,1.495,924,0,,,
16-08-11 15:30,965,1.493,923,0,,,
16-08-11 16:00,966,1.494,923,0,,,
16-08-11 16:30,967,1.494,923,0,,,
16-08-11 17:00,968,1.493,923,0,,,
16-08-11 17:30,969,1.495,923,0,,,
16-08-11 18:00,970,1.496,923,0,,,
16-08-11 18:30,971,1.5,923,0,,,
16-08-11 19:00,972,1.5,923,0,,,
16-08-11 19:30,973,1.501,923,0,,,
16-08-11 20:00,974,1.501,923,0,,,
16-08-11 20:30,975,1.499,923,0,,,
16-08-11 21:00,976,1.503,923,0,,,
16-08-11 21:30,977,1.503,923,0,,,
16-08-11 22:00,978,1.489,923,0,,,
16-08-11 22:30,979,1.492,924,0,,,
16-08-11 23:00,980,1.494,924,0,,,
16-08-11 23:30,981,1.497,924,0,,,
16-08-12 0:00,982,1.479,924,0,,,
16-08-12 0:30,983,1.495,924,0,,,
16-08-12 1:00,984,1.494,924,0,,,
16-08-12 1:30,985,1.486,924,0,,,
16-08-12 2:00,986,1.492,924,0,,,
16-08-12 2:30,987,1.489,924,0,,,
16-08-12 3:00,988,1.502,924,0,,,
16-08-12 3:30,989,1.492,924,0,,,
16-08-12 4:00,990,1.502,924,0,,,
16-08-12 4:30,991,1.501,923,0,,,
16-08-12 5:00,992,1.523,923,0,,,
16-08-12 5:30,993,1.505,923,0,,,
16-08-12 6:00,994,1.51,923,0,,,
16-08-12 6:30,995,1.511,923,0,,,
16-08-12 7:00,996,1.5,923,0,,,
16-08-12 7:30,997,1.507,923,0,,,
16-08-12 8:00,998,1.516,923,0,,,
16-08-12 8:30,999,1.501,923,0,,,
16-08-12 9:00,1000,1.508,923,0,,,
16-08-12 9:30,1001,1.498,923,0,,,
16-08-12 10:00,1002,1.506,924,0,,,
16-08-12 10:30,1003,1.498,923,0,,,
16-08-12 11:00,1004,1.493,923,0,,,
16-08-12 11:30,1005,1.51,923,0,,,
16-08-12 12:00,1006,1.493,923,0,,,
16-08-12 12:30,1007,1.485,923,0,,,
16-08-12 13:00,1008,1.488,923,0,,,
16-08-12 13:30,1009,1.482,923,0,,,
16-08-12 14:00,1010,1.486,922,0,,,
16-08-12 14:30,1011,1.485,922,0,,,
16-08-12 15:00,1012,1.485,922,0,,,
16-08-12 15:30,1013,1.493,922,0,,,
16-08-12 16:00,1014,1.489,921,0,,,
16-08-12 16:30,1015,1.486,921,0,,,
16-08-12 17:00,1016,1.498,921,0,,,
16-08-12 17:30,1017,1.5,921,0,,,
16-08-12 18:00,1018,1.495,921,0,,,
16-08-12 18:30,1019,1.495,920,0,,,
16-08-12 19:00,1020,1.504,921,0,,,
16-08-12 19:30,1021,1.495,921,0,,,
16-08-12 20:00,1022,1.499,921,0,,,
16-08-12 20:30,1023,1.495,921,0,,,
16-08-12 21:00,1024,1.497,920,0,,,
16-08-12 21:30,1025,1.504,921,0,,,
16-08-12 22:00,1026,1.507,921,0,,,
16-08-12 22:30,1027,1.509,921,0,,,
16-08-12 23:00,1028,1.498,921,0,,,
16-08-12 23:30,1029,1.504,921,0,,,
16-08-13 0:00,1030,1.505,921,0,,,
16-08-13 0:30,1031,1.504,921,0,,,
16-08-13 1:00,1032,1.501,920,0,,,
16-08-13 1:30,1033,1.507,920,0,,,
16-08-13 2:00,1034,1.508,920,0,,,
16-08-13 2:30,1035,1.506,920,0,,,
16-08-13 3:00,1036,1.501,920,0,,,
16-08-13 3:30,1037,1.5,920,0,,,
16-08-13 4:00,1038,1.504,919,0,,,
16-08-13 4:30,1039,1.503,919,0,,,
16-08-13 5:00,1040,1.506,919,0,,,
16-08-13 5:30,1041,1.497,919,0,,,
16-08-13 6:00,1042,1.508,919,0,,,
16-08-13 6:30,1043,1.504,919,0,,,
16-08-13 7:00,1044,1.507,919,0,,,
16-08-13 7:30,1045,1.503,919,0,,,
16-08-13 8:00,1046,1.504,919,0,,,
16-08-13 8:30,1047,1.502,918,0,,,
16-08-13 9:00,1048,1.504,918,0,,,
16-08-13 9:30,1049,1.501,918,0,,,
16-08-13 10:00,1050,1.499,918,0,,,
16-08-13 10:30,1051,1.501,918,0,,,
16-08-13 11:00,1052,1.497,917,0,,,
16-08-13 11:30,1053,1.496,917,0,,,
16-08-13 12:00,1054,1.501,917,0,,,
16-08-13 12:30,1055,1.488,917,0,,,
16-08-13 13:00,1056,1.487,917,0,,,
16-08-13 13:30,1057,1.494,917,0,,,
16-08-13 14:00,1058,1.495,917,0,,,
16-08-13 14:30,1059,1.495,917,0,,,
16-08-13 15:00,1060,1.509,916,0,,,
16-08-13 15:30,1061,1.497,916,0,,,
16-08-13 16:00,1062,1.493,916,0,,,
16-08-13 16:30,1063,1.492,915,0,,,
16-08-13 17:00,1064,1.496,915,0,,,
16-08-13 17:30,1065,1.493,915,0,,,
16-08-13 18:00,1066,1.491,915,0,,,
16-08-13 18:30,1067,1.495,915,0,,,
16-08-13 19:00,1068,1.498,915,0,,,
16-08-13 19:30,1069,1.495,915,0,,,
16-08-13 20:00,1070,1.497,915,0,,,
16-08-13 20:30,1071,1.504,915,0,,,
16-08-13 21:00,1072,1.503,915,0,,,
16-08-13 21:30,1073,1.515,914,0,,,
16-08-13 22:00,1074,1.505,915,0,,,
16-08-13 22:30,1075,1.506,915,0,,,
16-08-13 23:00,1076,1.506,915,0,,,
16-08-13 23:30,1077,1.504,915,0,,,
16-08-14 0:00,1078,1.498,915,0,,,
16-08-14 0:30,1079,1.506,915,0,,,
16-08-14 1:00,1080,1.499,915,0,,,
16-08-14 1:30,1081,1.503,915,0,,,
16-08-14 2:00,1082,1.506,915,0,,,
16-08-14 2:30,1083,1.5,915,0,,,
16-08-14 3:00,1084,1.504,915,0,,,
16-08-14 3:30,1085,1.499,915,0,,,
16-08-14 4:00,1086,1.504,915,0,,,
16-08-14 4:30,1087,1.501,915,0,,,
16-08-14 5:00,1088,1.502,915,0,,,
16-08-14 5:30,1089,1.506,915,0,,,
16-08-14 6:00,1090,1.512,915,0,,,
16-08-14 6:30,1091,1.511,915,0,,,
16-08-14 7:00,1092,1.508,915,0,,,
16-08-14 7:30,1093,1.505,915,0,,,
16-08-14 8:00,1094,1.498,914,0,,,
16-08-14 8:30,1095,1.505,915,0,,,
16-08-14 9:00,1096,1.499,915,0,,,
16-08-14 9:30,1097,1.503,915,0,,,
16-08-14 10:00,1098,1.495,915,0,,,
16-08-14 10:30,1099,1.501,914,0,,,
16-08-14 11:00,1100,1.495,914,0,,,
16-08-14 11:30,1101,1.498,914,0,,,
16-08-14 12:00,1102,1.495,914,0,,,
16-08-14 12:30,1103,1.496,914,0,,,
16-08-14 13:00,1104,1.499,914,0,,,
16-08-14 13:30,1105,1.508,914,0,,,
16-08-14 14:00,1106,1.502,914,0,,,
16-08-14 14:30,1107,1.5,914,0,,,
16-08-14 15:00,1108,1.498,914,0,,,
16-08-14 15:30,1109,1.498,914,0,,,
16-08-14 16:00,1110,1.491,914,0,,,
16-08-14 16:30,1111,1.497,913,0,,,
16-08-14 17:00,1112,1.5,913,0,,,
16-08-14 17:30,1113,1.509,913,0,,,
16-08-14 18:00,1114,1.498,913,0,,,
16-08-14 18:30,1115,1.506,913,0,,,
16-08-14 19:00,1116,1.504,913,0,,,
16-08-14 19:30,1117,1.507,913,0,,,
16-08-14 20:00,1118,1.508,913,0,,,
16-08-14 20:30,1119,1.521,913,0,,,
16-08-14 21:00,1120,1.51,913,0,,,
16-08-14 21:30,1121,1.497,913,0,,,
16-08-14 22:00,1122,1.512,914,0,,,
16-08-14 22:30,1123,1.517,914,0,,,
16-08-14 23:00,1124,1.51,914,0,,,
16-08-14 23:30,1125,1.514,915,0,,,
16-08-15 0:00,1126,1.519,915,0,,,
16-08-15 0:30,1127,1.524,915,0,,,
16-08-15 1:00,1128,1.521,914,0,,,
16-08-15 1:30,1129,1.506,914,0,,,
16-08-15 2:00,1130,1.518,915,0,,,
16-08-15 2:30,1131,1.513,915,0,,,
16-08-15 3:00,1132,1.521,915,0,,,
16-08-15 3:30,1133,1.52,915,0,,,
16-08-15 4:00,1134,1.512,915,0,,,
16-08-15 4:30,1135,1.528,916,0,,,
16-08-15 5:00,1136,1.534,916,0,,,
16-08-15 5:30,1137,1.487,916,0,,,
16-08-15 6:00,1138,1.519,916,0,,,
16-08-15 6:30,1139,1.52,916,0,,,
16-08-15 7:00,1140,1.516,916,0,,,
16-08-15 7:30,1141,1.53,917,0,,,
16-08-15 8:00,1142,1.519,917,0,,,
16-08-15 8:30,1143,1.519,917,0,,,
16-08-15 9:00,1144,1.512,917,0,,,
16-08-15 9:30,1145,1.514,917,0,,,
16-08-15 10:00,1146,1.498,917,0,,,
16-08-15 10:30,1147,1.507,917,0,,,
16-08-15 11:00,1148,1.517,917,0,,,
16-08-15 11:30,1149,1.507,917,0,,,
16-08-15 12:00,1150,1.508,917,0,,,
16-08-15 12:30,1151,1.488,917,0,,,
16-08-15 13:00,1152,1.51,917,0,,,
16-08-15 13:30,1153,1.507,918,0,,,
16-08-15 14:00,1154,1.507,918,0,,,
16-08-15 14:30,1155,1.506,918,0,,,
16-08-15 15:00,1156,1.503,918,0,,,
16-08-15 15:30,1157,1.505,918,0,,,
16-08-15 16:00,1158,1.498,918,0,,,
16-08-15 16:30,1159,1.502,918,0,,,
16-08-15 17:00,1160,1.502,918,0,,,
16-08-15 17:30,1161,1.508,918,0,,,
16-08-15 18:00,1162,1.51,918,0,,,
16-08-15 18:30,1163,1.504,918,0,,,
16-08-15 19:00,1164,1.51,918,0,,,
16-08-15 19:30,1165,1.499,919,0,,,
16-08-15 20:00,1166,1.504,919,0,,,
16-08-15 20:30,1167,1.497,919,0,,,
16-08-15 21:00,1168,1.495,919,0,,,
16-08-15 21:30,1169,1.506,919,0,,,
16-08-15 22:00,1170,1.489,920,0,,,
16-08-15 22:30,1171,1.493,920,0,,,
