"TOA5","5212","CR1000","5212","CR1000.Std.10","CRD:apr08_g1ice1.CR1","16968","HalfHour"
"TIMESTAMP","RECORD","DT","BP"
"TS","RN","m","hPa(mb)"
"","","Smp","Smp"
"2008-05-04 19:00:00",0,2.557,759.2485
"2008-05-04 19:30:00",1,2.558,758.9746
"2008-05-04 20:00:00",2,2.557,759.1357
"2008-05-04 20:30:00",3,2.555,759.0925
"2008-05-04 21:00:00",4,2.554,758.9471
"2008-05-04 21:30:00",5,2.548,758.9199
"2008-05-04 22:00:00",6,2.546,759.0808
"2008-05-04 22:30:00",7,2.544,759.0998
"2008-05-04 23:00:00",8,2.544,759.1106
"2008-05-04 23:30:00",9,2.547,759.1111
"2008-05-05 00:00:00",10,2.542,759.1111
"2008-05-05 00:30:00",11,2.539,759.1111
"2008-05-05 01:00:00",12,2.54,759.1111
"2008-05-05 01:30:00",13,2.541,759.1336
"2008-05-05 02:00:00",14,2.54,759.1379
"2008-05-05 02:30:00",15,2.543,759.275
"2008-05-05 03:00:00",16,2.539,759.3434
"2008-05-05 03:30:00",17,2.539,759.4802
"2008-05-05 04:00:00",18,2.54,759.5486
"2008-05-05 04:30:00",19,2.543,759.6854
"2008-05-05 05:00:00",20,2.541,759.6854
"2008-05-05 05:30:00",21,2.537,759.6854
"2008-05-05 06:00:00",22,2.536,759.6827
"2008-05-05 06:30:00",23,2.54,759.6802
"2008-05-05 07:00:00",24,2.552,759.6851
"2008-05-05 07:30:00",25,2.542,759.8221
"2008-05-05 08:00:00",26,2.543,759.8076
"2008-05-05 08:30:00",27,2.541,759.7952
"2008-05-05 09:00:00",28,2.541,760.0775
"2008-05-05 09:30:00",29,2.54,760.2196
"2008-05-05 10:00:00",30,2.541,760.2188
"2008-05-05 10:30:00",31,2.542,760.2706
"2008-05-05 11:00:00",32,2.54,760.5601
"2008-05-05 11:30:00",33,2.539,760.6906
"2008-05-05 12:00:00",34,2.537,760.8522
"2008-05-05 12:30:00",35,2.535,761.1027
"2008-05-05 13:00:00",36,2.535,761.2163
"2008-05-05 13:30:00",37,2.534,761.1931
"2008-05-05 14:00:00",38,2.534,761.3246
"2008-05-05 14:30:00",39,2.534,761.3995
"2008-05-05 15:00:00",40,2.538,761.5319
"2008-05-05 15:30:00",41,2.54,761.6241
"2008-05-05 16:00:00",42,2.54,761.7847
"2008-05-05 16:30:00",43,2.542,761.7892
"2008-05-05 17:00:00",44,2.548,761.7893
"2008-05-05 17:30:00",45,2.545,761.9259
"2008-05-05 18:00:00",46,2.545,762.0625
"2008-05-05 18:30:00",47,2.546,761.946
"2008-05-05 19:00:00",48,2.548,762.2949
"2008-05-05 19:30:00",49,2.55,762.0908
"2008-05-05 20:00:00",50,2.553,761.996
"2008-05-05 20:30:00",51,2.556,762.1498
"2008-05-05 21:00:00",52,2.553,762.2032
"2008-05-05 21:30:00",53,2.559,762.5088
"2008-05-05 22:00:00",54,2.566,762.7344
"2008-05-05 22:30:00",55,2.574,762.8289
"2008-05-05 23:00:00",56,2.572,762.8564
"2008-05-05 23:30:00",57,2.572,763.0154
"2008-05-06 00:00:00",58,2.574,763.1144
"2008-05-06 00:30:00",59,2.572,763.1199
"2008-05-06 01:00:00",60,2.575,763.1921
"2008-05-06 01:30:00",61,2.577,763.1291
"2008-05-06 02:00:00",62,2.579,763.2132
"2008-05-06 02:30:00",63,2.578,763.3533
"2008-05-06 03:00:00",64,2.58,763.3496
"2008-05-06 03:30:00",65,2.578,763.6265
"2008-05-06 04:00:00",66,2.578,763.627
"2008-05-06 04:30:00",67,2.583,763.7511
"2008-05-06 05:00:00",68,2.585,763.8602
"2008-05-06 05:30:00",69,2.584,763.9973
"2008-05-06 06:00:00",70,2.582,763.9973
"2008-05-06 06:30:00",71,2.588,763.9973
"2008-05-06 07:00:00",72,2.583,764.0657
"2008-05-06 07:30:00",73,2.582,764.2368
"2008-05-06 08:00:00",74,2.58,764.3395
"2008-05-06 08:30:00",75,2.583,764.4764
"2008-05-06 09:00:00",76,2.577,764.5887
"2008-05-06 09:30:00",77,2.579,764.736
"2008-05-06 10:00:00",78,2.576,764.9045
"2008-05-06 10:30:00",79,2.572,764.9832
"2008-05-06 11:00:00",80,2.573,765.211
"2008-05-06 11:30:00",81,2.572,765.4648
"2008-05-06 12:00:00",82,2.569,765.5748
"2008-05-06 12:30:00",83,2.566,765.8423
"2008-05-06 13:00:00",84,2.567,765.9935
"2008-05-06 13:30:00",85,2.566,766.215
"2008-05-06 14:00:00",86,2.565,766.1879
"2008-05-06 14:30:00",87,2.564,766.3168
"2008-05-06 15:00:00",88,2.562,766.7239
"2008-05-06 15:30:00",89,2.562,766.7061
"2008-05-06 16:00:00",90,2.561,766.9487
"2008-05-06 16:30:00",91,2.563,767.034
"2008-05-06 17:00:00",92,2.561,767.2626
"2008-05-06 17:30:00",93,2.562,767.2705
"2008-05-06 18:00:00",94,2.561,767.5471
"2008-05-06 18:30:00",95,2.565,767.5054
"2008-05-06 19:00:00",96,2.567,767.6248
"2008-05-06 19:30:00",97,2.567,767.7863
"2008-05-06 20:00:00",98,2.569,767.7189
"2008-05-06 20:30:00",99,2.571,767.9041
"2008-05-06 21:00:00",100,2.573,767.8505
"2008-05-06 21:30:00",101,2.574,767.9968
"2008-05-06 22:00:00",102,2.576,768.1628
"2008-05-06 22:30:00",103,2.574,768.3753
"2008-05-06 23:00:00",104,2.569,768.3303
"2008-05-06 23:30:00",105,2.572,768.6046
"2008-05-07 00:00:00",106,2.573,768.6046
"2008-05-07 00:30:00",107,2.571,768.752
"2008-05-07 01:00:00",108,2.569,768.9048
"2008-05-07 01:30:00",109,2.564,768.8386
"2008-05-07 02:00:00",110,2.572,768.8994
"2008-05-07 02:30:00",111,2.581,768.8811
"2008-05-07 03:00:00",112,2.572,769.0151
"2008-05-07 03:30:00",113,2.572,768.8798
"2008-05-07 04:00:00",114,2.571,768.9843
"2008-05-07 04:30:00",115,2.569,769.0153
"2008-05-07 05:00:00",116,2.58,769.0151
"2008-05-07 05:30:00",117,2.578,769.0151
"2008-05-07 06:00:00",118,2.572,769.0151
"2008-05-07 06:30:00",119,2.57,769.0883
"2008-05-07 07:00:00",120,2.574,769.0941
"2008-05-07 07:30:00",121,2.581,768.9536
"2008-05-07 08:00:00",122,2.577,769.0845
"2008-05-07 08:30:00",123,2.572,769.0836
"2008-05-07 09:00:00",124,2.574,769.1415
"2008-05-07 09:30:00",125,2.577,769.1
"2008-05-07 10:00:00",126,2.571,769.0721
"2008-05-07 10:30:00",127,2.571,769.2429
"2008-05-07 11:00:00",128,2.565,769.1339
"2008-05-07 11:30:00",129,2.565,769.2273
"2008-05-07 12:00:00",130,2.564,769.1976
"2008-05-07 12:30:00",131,2.562,769.1349
"2008-05-07 13:00:00",132,2.562,769.0814
"2008-05-07 13:30:00",133,2.562,769.2526
"2008-05-07 14:00:00",134,2.557,769.1415
"2008-05-07 14:30:00",135,2.557,769.2413
"2008-05-07 15:00:00",136,2.553,769.0998
"2008-05-07 15:30:00",137,2.558,769.1049
"2008-05-07 16:00:00",138,2.556,768.9938
"2008-05-07 16:30:00",139,2.559,768.8556
"2008-05-07 17:00:00",140,2.56,768.835
"2008-05-07 17:30:00",141,2.559,768.7349
"2008-05-07 18:00:00",142,2.559,768.7471
"2008-05-07 18:30:00",143,2.56,768.7643
"2008-05-07 19:00:00",144,2.565,768.563
"2008-05-07 19:30:00",145,2.567,768.5076
"2008-05-07 20:00:00",146,2.572,768.3383
"2008-05-07 20:30:00",147,2.572,768.1465
"2008-05-07 21:00:00",148,2.573,768.0007
"2008-05-07 21:30:00",149,2.579,767.8879
"2008-05-07 22:00:00",150,2.574,767.8604
"2008-05-07 22:30:00",151,2.579,767.7377
"2008-05-07 23:00:00",152,2.582,767.7547
"2008-05-07 23:30:00",153,2.577,767.7773
"2008-05-08 00:00:00",154,2.583,767.6469
"2008-05-08 00:30:00",155,2.577,767.647
"2008-05-08 01:00:00",156,2.58,767.3749
"2008-05-08 01:30:00",157,2.579,767.3804
"2008-05-08 02:00:00",158,2.581,767.2414
"2008-05-08 02:30:00",159,2.567,767.248
"2008-05-08 03:00:00",160,2.581,767.1822
"2008-05-08 03:30:00",161,2.586,766.9885
"2008-05-08 04:00:00",162,2.584,766.9231
"2008-05-08 04:30:00",163,2.589,766.9232
"2008-05-08 05:00:00",164,2.579,766.6565
"2008-05-08 05:30:00",165,2.583,766.6709
"2008-05-08 06:00:00",166,2.581,766.6063
"2008-05-08 06:30:00",167,2.581,766.4659
"2008-05-08 07:00:00",168,2.583,766.1768
"2008-05-08 07:30:00",169,2.576,766.1709
"2008-05-08 08:00:00",170,2.584,766.0339
"2008-05-08 08:30:00",171,2.577,766.0773
"2008-05-08 09:00:00",172,2.58,766.0573
"2008-05-08 09:30:00",173,2.579,765.9379
"2008-05-08 10:00:00",174,2.579,765.9484
"2008-05-08 10:30:00",175,2.575,765.8427
"2008-05-08 11:00:00",176,2.574,765.7933
"2008-05-08 11:30:00",177,2.574,765.6957
"2008-05-08 12:00:00",178,2.57,765.8657
"2008-05-08 12:30:00",179,2.57,765.8114
"2008-05-08 13:00:00",180,2.566,765.7426
"2008-05-08 13:30:00",181,2.569,765.8708
"2008-05-08 14:00:00",182,2.566,765.7209
"2008-05-08 14:30:00",183,2.563,765.6979
"2008-05-08 15:00:00",184,2.561,765.587
"2008-05-08 15:30:00",185,2.563,765.6001
"2008-05-08 16:00:00",186,2.562,765.4152
"2008-05-08 16:30:00",187,2.564,765.3478
"2008-05-08 17:00:00",188,2.566,765.4199
"2008-05-08 17:30:00",189,2.565,765.3499
"2008-05-08 18:00:00",190,2.568,765.087
"2008-05-08 18:30:00",191,2.567,765.171
"2008-05-08 19:00:00",192,2.57,765.0847
"2008-05-08 19:30:00",193,2.571,764.9721
"2008-05-08 20:00:00",194,2.568,764.9263
"2008-05-08 20:30:00",195,2.575,764.7877
"2008-05-08 21:00:00",196,2.572,764.6992
"2008-05-08 21:30:00",197,2.578,764.465
"2008-05-08 22:00:00",198,2.579,764.4929
"2008-05-08 22:30:00",199,2.578,764.4535
"2008-05-08 23:00:00",200,2.578,764.4314
"2008-05-08 23:30:00",201,2.579,764.3482
"2008-05-09 00:00:00",202,2.586,764.233
"2008-05-09 00:30:00",203,2.584,764.1024
"2008-05-09 01:00:00",204,2.575,763.9658
"2008-05-09 01:30:00",205,2.576,763.7606
"2008-05-09 02:00:00",206,2.582,763.4872
"2008-05-09 02:30:00",207,2.581,763.4872
"2008-05-09 03:00:00",208,2.576,763.2251
"2008-05-09 03:30:00",209,2.581,762.8866
"2008-05-09 04:00:00",210,2.583,762.6859
"2008-05-09 04:30:00",211,2.581,762.554
"2008-05-09 05:00:00",212,2.579,762.2839
"2008-05-09 05:30:00",213,2.58,762.1473
"2008-05-09 06:00:00",214,2.582,762.0106
"2008-05-09 06:30:00",215,2.584,761.737
"2008-05-09 07:00:00",216,2.582,761.6686
"2008-05-09 07:30:00",217,2.585,761.563
"2008-05-09 08:00:00",218,2.583,761.4629
"2008-05-09 08:30:00",219,2.584,761.312
"2008-05-09 09:00:00",220,2.579,761.1522
"2008-05-09 09:30:00",221,2.578,761.1106
"2008-05-09 10:00:00",222,2.581,761.0544
"2008-05-09 10:30:00",223,2.581,760.933
"2008-05-09 11:00:00",224,2.578,760.9477
"2008-05-09 11:30:00",225,2.578,760.8351
"2008-05-09 12:00:00",226,2.577,760.97
"2008-05-09 12:30:00",227,2.575,760.6905
"2008-05-09 13:00:00",228,2.578,760.8077
"2008-05-09 13:30:00",229,2.576,760.6096
"2008-05-09 14:00:00",230,2.578,760.5731
"2008-05-09 14:30:00",231,2.574,760.6413
"2008-05-09 15:00:00",232,2.572,760.6154
"2008-05-09 15:30:00",233,2.576,760.4775
"2008-05-09 16:00:00",234,2.573,760.3411
"2008-05-09 16:30:00",235,2.578,760.3504
"2008-05-09 17:00:00",236,2.577,760.2097
"2008-05-09 17:30:00",237,2.581,760.2283
"2008-05-09 18:00:00",238,2.573,759.9584
"2008-05-09 18:30:00",239,2.574,759.8223
"2008-05-09 19:00:00",240,2.58,759.8226
"2008-05-09 19:30:00",241,2.589,759.6898
"2008-05-09 20:00:00",242,2.576,759.5788
"2008-05-09 20:30:00",243,2.577,759.4235
"2008-05-09 21:00:00",244,2.589,759.4763
"2008-05-09 21:30:00",245,2.58,759.3305
"2008-05-09 22:00:00",246,2.587,759.2987
"2008-05-09 22:30:00",247,2.582,759.465
"2008-05-09 23:00:00",248,2.587,759.1934
"2008-05-09 23:30:00",249,2.585,759.2194
"2008-05-10 00:00:00",250,2.588,758.9698
"2008-05-10 00:30:00",251,2.595,758.8375
"2008-05-10 01:00:00",252,2.593,758.5983
"2008-05-10 01:30:00",253,2.587,758.4511
"2008-05-10 02:00:00",254,2.593,758.3859
"2008-05-10 02:30:00",255,2.588,758.2151
"2008-05-10 03:00:00",256,2.59,758.0244
"2008-05-10 03:30:00",257,2.592,758.1371
"2008-05-10 04:00:00",258,2.587,757.9343
"2008-05-10 04:30:00",259,2.588,757.7975
"2008-05-10 05:00:00",260,2.595,757.6562
"2008-05-10 05:30:00",261,2.592,757.6473
"2008-05-10 06:00:00",262,2.591,757.6344
"2008-05-10 06:30:00",263,2.593,757.6339
"2008-05-10 07:00:00",264,2.587,757.4971
"2008-05-10 07:30:00",265,2.58,757.4727
"2008-05-10 08:00:00",266,2.584,757.4018
"2008-05-10 08:30:00",267,2.579,757.4127
"2008-05-10 09:00:00",268,2.578,757.2822
"2008-05-10 09:30:00",269,2.574,757.2627
"2008-05-10 10:00:00",270,2.58,757.2831
"2008-05-10 10:30:00",271,2.58,757.3043
"2008-05-10 11:00:00",272,2.58,757.4034
"2008-05-10 11:30:00",273,2.574,757.3693
"2008-05-10 12:00:00",274,2.579,757.4836
"2008-05-10 12:30:00",275,2.571,757.5089
"2008-05-10 13:00:00",276,2.576,757.5983
"2008-05-10 13:30:00",277,2.572,757.7294
"2008-05-10 14:00:00",278,2.57,757.7549
"2008-05-10 14:30:00",279,2.57,757.7743
"2008-05-10 15:00:00",280,2.567,757.8531
"2008-05-10 15:30:00",281,2.565,757.8554
"2008-05-10 16:00:00",282,2.568,757.7635
"2008-05-10 16:30:00",283,2.568,757.8374
