2014-07-05 20:30:00,122,2.352,222.2
2014-07-05 20:35:00,123,1.863,194.7
2014-07-05 20:40:00,124,2.22,218.2
2014-07-05 20:45:00,125,2.052,227.9
2014-07-05 20:50:00,126,2.712,239.8
2014-07-05 20:55:00,127,2.822,235.3
2014-07-05 21:00:00,128,2.468,226
2014-07-05 21:05:00,129,2.524,224.7
2014-07-05 21:10:00,130,2.896,227.1
2014-07-05 21:15:00,131,3.063,212.2
2014-07-05 21:20:00,132,2.474,215.2
2014-07-05 21:25:00,133,2.521,212.2
2014-07-05 21:30:00,134,2.193,228.1
2014-07-05 21:35:00,135,2.267,232.7
2014-07-05 21:40:00,136,1.876,232.7
2014-07-05 21:45:00,137,2.154,208
2014-07-05 21:50:00,138,2.153,206.5
2014-07-05 21:55:00,139,2.222,202.7
2014-07-05 22:00:00,140,2.012,206.4
2014-07-05 22:05:00,141,1.975,208.3
2014-07-05 22:10:00,142,1.709,204.7
2014-07-05 22:15:00,143,1.641,206.8
2014-07-05 22:20:00,144,1.367,201.4
2014-07-05 22:25:00,145,1.586,211.3
2014-07-05 22:30:00,146,1.237,181.3
2014-07-05 22:35:00,147,2.053,208.1
2014-07-05 22:40:00,148,1.73,196
2014-07-05 22:45:00,149,1.084,190.4
2014-07-05 22:50:00,150,0.781,174.9
2014-07-05 22:55:00,151,0.476,188.7
2014-07-05 23:00:00,152,0.416,199.6
2014-07-05 23:05:00,153,0.124,184.3
2014-07-05 23:10:00,154,0.534,119.9
2014-07-05 23:15:00,155,0.211,128.1
2014-07-05 23:20:00,156,0.015,116.4
2014-07-05 23:25:00,157,0.313,263.7
2014-07-05 23:30:00,158,0,0
2014-07-05 23:35:00,159,0.077,263.7
2014-07-05 23:40:00,160,0.508,240.5
2014-07-05 23:45:00,161,0.523,220
2014-07-05 23:50:00,162,0.444,200.3
2014-07-05 23:55:00,163,0.477,212.1
2014-07-06 00:00:00,164,0.061,176.2
2014-07-06 00:05:00,165,0.013,208.3
2014-07-06 00:10:00,166,0.017,169.3
2014-07-06 00:15:00,167,0.333,180
2014-07-06 00:20:00,168,0.573,209.9
2014-07-06 00:25:00,169,0.793,214
2014-07-06 00:30:00,170,0.845,222.4
2014-07-06 00:35:00,171,1.262,221.2
2014-07-06 00:40:00,172,1.026,219.3
2014-07-06 00:45:00,173,0.933,212.2
2014-07-06 00:50:00,174,0.911,196.2
2014-07-06 00:55:00,175,0.607,190.5
2014-07-06 01:00:00,176,0.773,201.4
2014-07-06 01:05:00,177,0.669,180.9
2014-07-06 01:10:00,178,0.459,177.3
2014-07-06 01:15:00,179,0.168,171.3
2014-07-06 01:20:00,180,0.283,189
2014-07-06 01:25:00,181,0.323,206.2
2014-07-06 01:30:00,182,0.104,179.9
2014-07-06 01:35:00,183,0.411,191.2
2014-07-06 01:40:00,184,0.687,160.4
2014-07-06 01:45:00,185,0.481,164.1
2014-07-06 01:50:00,186,0.685,132.3
2014-07-06 01:55:00,187,0.79,105
2014-07-06 02:00:00,188,0.73,92.6
2014-07-06 02:05:00,189,0.458,108.2
2014-07-06 02:10:00,190,0.355,134.5
2014-07-06 02:15:00,191,0.187,158.5
2014-07-06 02:20:00,192,0.508,139
2014-07-06 02:25:00,193,0.437,153.6
2014-07-06 02:30:00,194,0.424,150.9
2014-07-06 02:35:00,195,0.322,184.2
2014-07-06 02:40:00,196,0.475,147.5
2014-07-06 02:45:00,197,0.755,188.5
2014-07-06 02:50:00,198,1.51,213.9
2014-07-06 02:55:00,199,1.251,201.5
2014-07-06 03:00:00,200,0.479,177
2014-07-06 03:05:00,201,0.533,169.7
2014-07-06 03:10:00,202,0.832,171.9
2014-07-06 03:15:00,203,0.42,146
2014-07-06 03:20:00,204,0.489,140.8
2014-07-06 03:25:00,205,0.441,193.9
2014-07-06 03:30:00,206,0.736,173.6
2014-07-06 03:35:00,207,0.891,194.9
2014-07-06 03:40:00,208,0.957,191.2
2014-07-06 03:45:00,209,0.507,185.1
2014-07-06 03:50:00,210,0.365,180
2014-07-06 03:55:00,211,0.369,180.9
2014-07-06 04:00:00,212,0.537,194
2014-07-06 04:05:00,213,0.468,162.4
2014-07-06 04:10:00,214,0.58,162.2
2014-07-06 04:15:00,215,1.041,198.8
2014-07-06 04:20:00,216,1.276,204.2
2014-07-06 04:25:00,217,1.11,184.2
2014-07-06 04:30:00,218,0.539,148.3
2014-07-06 04:35:00,219,0.496,168.5
2014-07-06 04:40:00,220,0.153,174.7
2014-07-06 04:45:00,221,0.595,196.5
2014-07-06 04:50:00,222,0.211,129.8
2014-07-06 04:55:00,223,0.465,193
2014-07-06 05:00:00,224,0.187,150.2
2014-07-06 05:05:00,225,0.134,121.5
2014-07-06 05:10:00,226,0.148,176.8
2014-07-06 05:15:00,227,0.634,210.5
2014-07-06 05:20:00,228,0.789,170.9
2014-07-06 05:25:00,229,0.257,155.7
2014-07-06 05:30:00,230,0.797,157.2
2014-07-06 05:35:00,231,1.1,197.2
2014-07-06 05:40:00,232,1.848,228.2
2014-07-06 05:45:00,233,0.883,215.4
2014-07-06 05:50:00,234,0.589,210.7
2014-07-06 05:55:00,235,0.411,135.5
2014-07-06 06:00:00,236,1.289,167.5
2014-07-06 06:05:00,237,1.171,181.1
2014-07-06 06:10:00,238,0.961,204
2014-07-06 06:15:00,239,0.908,242.1
2014-07-06 06:20:00,240,0.67,275
2014-07-06 06:25:00,241,0.334,242.4
2014-07-06 06:30:00,242,0.325,203.3
2014-07-06 06:35:00,243,0.241,113.1
2014-07-06 06:40:00,244,0.2,137.8
2014-07-06 06:45:00,245,0.131,106.7
2014-07-06 06:50:00,246,0.257,115.8
2014-07-06 06:55:00,247,0.008,38.22
2014-07-06 07:00:00,248,0,0
2014-07-06 07:05:00,249,0,0
2014-07-06 07:10:00,250,0.23,293.1
2014-07-06 07:15:00,251,0.676,280.8
2014-07-06 07:20:00,252,0.337,269.4
2014-07-06 07:25:00,253,0.442,241.9
2014-07-06 07:30:00,254,0.313,244.6
2014-07-06 07:35:00,255,0.228,209
2014-07-06 07:40:00,256,0.634,214.8
2014-07-06 07:45:00,257,0.957,212
2014-07-06 07:50:00,258,0.786,215.4
2014-07-06 07:55:00,259,0.237,222.8
2014-07-06 08:00:00,260,0.309,249.5
2014-07-06 08:05:00,261,0.547,236.1
2014-07-06 08:10:00,262,1.255,240.9
2014-07-06 08:15:00,263,1.151,246.9
2014-07-06 08:20:00,264,1.123,222.9
2014-07-06 08:25:00,265,1.13,218
2014-07-06 08:30:00,266,1.309,220.9
2014-07-06 08:35:00,267,1.086,212.8
2014-07-06 08:40:00,268,0.826,225.1
2014-07-06 08:45:00,269,0.631,230.2
2014-07-06 08:50:00,270,0.63,230.5
2014-07-06 08:55:00,271,0.908,232.9
2014-07-06 09:00:00,272,1.165,234.7
2014-07-06 09:05:00,273,0.989,227.1
2014-07-06 09:10:00,274,0.854,215.2
2014-07-06 09:15:00,275,1.245,225.5
2014-07-06 09:20:00,276,1.41,231.6
2014-07-06 09:25:00,277,1.156,224.9
2014-07-06 09:30:00,278,0.718,206.2
2014-07-06 09:35:00,279,0.445,231.3
2014-07-06 09:40:00,280,1.629,229.2
2014-07-06 09:45:00,281,0.894,235.9
2014-07-06 09:50:00,282,1.737,246.1
2014-07-06 09:55:00,283,1.694,237.6
2014-07-06 10:00:00,284,1.859,266.4
2014-07-06 10:05:00,285,2.28,251.8
2014-07-06 10:10:00,286,2.29,242.6
2014-07-06 10:15:00,287,2.554,236.7
2014-07-06 10:20:00,288,2.237,231.2
2014-07-06 10:25:00,289,2.231,244.9
2014-07-06 10:30:00,290,2.84,237.4
2014-07-06 10:35:00,291,2.843,236.2
2014-07-06 10:40:00,292,3.146,236.7
2014-07-06 10:45:00,293,2.47,234.5
2014-07-06 10:50:00,294,3.007,242.2
2014-07-06 10:55:00,295,2.99,244.1
2014-07-06 11:00:00,296,2.467,229.1
2014-07-06 11:05:00,297,2.091,221.7
2014-07-06 11:10:00,298,2.249,219.3
2014-07-06 11:15:00,299,2.538,213.2
2014-07-06 11:20:00,300,2.73,231.7
2014-07-06 11:25:00,301,2.767,247.8
2014-07-06 11:30:00,302,2.818,221.8
2014-07-06 11:35:00,303,2.79,237.5
2014-07-06 11:40:00,304,2.597,245.3
2014-07-06 11:45:00,305,2.146,244
2014-07-06 11:50:00,306,2.393,240.1
2014-07-06 11:55:00,307,2.987,238.6
2014-07-06 12:00:00,308,3.12,258.3
2014-07-06 12:05:00,309,3.012,245.8
2014-07-06 12:10:00,310,2.4,240.2
