"Plot Title: GL1_H04"
"#","Date Time, GMT+00:00","H08 Temp., °C","H08 High Res. Temp., °C","GCap. RH, %"
78,07/21/12 03:35:10,3.74,3.79,56.20
79,07/21/12 04:05:10,3.74,3.76,55.20
80,07/21/12 04:35:10,3.31,3.26,56.80
81,07/21/12 05:05:10,3.74,3.79,55.20
82,07/21/12 05:35:10,3.74,3.86,55.70
83,07/21/12 06:05:10,3.74,3.89,55.20
84,07/21/12 06:35:10,4.57,4.49,52.60
85,07/21/12 07:05:10,4.57,4.57,52.60
86,07/21/12 07:35:10,4.99,4.96,52.60
87,07/21/12 08:05:10,6.22,6.06,51.60
88,07/21/12 08:35:10,6.62,6.52,51.60
89,07/21/12 09:05:10,7.43,7.33,46.90
90,07/21/12 09:35:10,7.43,7.35,46.90
91,07/21/12 10:05:10,6.62,6.75,49.00
92,07/21/12 10:35:10,7.03,7.05,46.40
93,07/21/12 11:05:10,7.03,7.03,48.50
94,07/21/12 11:35:10,7.43,7.48,45.90
95,07/21/12 12:05:10,7.83,7.68,46.90
96,07/21/12 12:35:10,7.83,7.98,45.90
97,07/21/12 13:05:10,8.23,8.36,45.90
98,07/21/12 13:35:10,7.83,7.76,47.90
99,07/21/12 14:05:10,7.83,7.73,47.40
100,07/21/12 14:35:10,8.23,8.21,46.90
101,07/21/12 15:05:10,8.23,8.13,48.50
102,07/21/12 15:35:10,7.43,7.56,52.10
103,07/21/12 16:05:10,7.03,6.90,56.20
104,07/21/12 16:35:10,7.43,7.56,54.20
105,07/21/12 17:05:10,7.03,7.20,56.20
106,07/21/12 17:35:10,7.03,7.13,57.80
107,07/21/12 18:05:10,7.83,7.66,55.20
108,07/21/12 18:35:10,5.81,5.91,64.00
109,07/21/12 19:05:10,7.03,6.87,58.30
110,07/21/12 19:35:10,6.62,6.47,61.40
111,07/21/12 20:05:10,5.81,5.63,65.00
112,07/21/12 20:35:10,5.40,5.24,66.50
113,07/21/12 21:05:10,4.57,4.67,69.10
114,07/21/12 21:35:10,4.57,4.73,68.60
115,07/21/12 22:05:10,4.15,4.26,70.10
116,07/21/12 22:35:10,4.15,4.10,70.60
117,07/21/12 23:05:10,4.15,4.02,71.10
118,07/21/12 23:35:10,3.74,3.76,72.60
119,07/22/12 00:05:10,3.74,3.63,71.10
120,07/22/12 00:35:10,4.15,4.00,68.60
121,07/22/12 01:05:10,3.74,3.84,68.60
122,07/22/12 01:35:10,3.31,3.23,67.60
123,07/22/12 02:05:10,3.74,3.63,67.00
124,07/22/12 02:35:10,2.89,2.89,69.10
125,07/22/12 03:05:10,3.31,3.15,67.60
126,07/22/12 03:35:10,3.31,3.26,65.50
127,07/22/12 04:05:10,2.46,2.68,67.60
128,07/22/12 04:35:10,2.46,2.52,67.60
129,07/22/12 05:05:10,2.89,2.78,65.00
130,07/22/12 05:35:10,3.31,3.15,61.40
131,07/22/12 06:05:10,2.46,2.60,64.00
132,07/22/12 06:35:10,2.03,2.19,65.00
133,07/22/12 07:05:10,2.89,2.81,61.40
134,07/22/12 07:35:10,3.31,3.31,59.90
135,07/22/12 08:05:10,3.74,3.63,58.80
136,07/22/12 08:35:10,3.74,3.76,61.90
137,07/22/12 09:05:10,3.31,3.44,63.50
138,07/22/12 09:35:10,4.15,4.00,63.50
139,07/22/12 10:05:10,4.15,4.36,61.40
140,07/22/12 10:35:10,5.40,5.32,58.30
141,07/22/12 11:05:10,4.57,4.39,62.40
142,07/22/12 11:35:10,5.40,5.55,57.30
143,07/22/12 12:05:10,3.74,3.55,68.60
144,07/22/12 12:35:10,4.57,4.62,62.40
145,07/22/12 13:05:10,4.99,4.93,64.50
146,07/22/12 13:35:10,4.15,4.07,71.60
147,07/22/12 14:05:10,4.15,4.13,72.10
148,07/22/12 14:35:10,3.74,3.79,76.50
149,07/22/12 15:05:10,4.15,4.18,77.90
150,07/22/12 15:35:10,4.15,4.10,78.90
151,07/22/12 16:05:10,3.74,3.84,78.90
152,07/22/12 16:35:10,3.31,3.50,82.20
153,07/22/12 17:05:10,3.31,3.42,83.50
154,07/22/12 17:35:10,3.31,3.13,86.20
155,07/22/12 18:05:10,3.31,3.13,87.50
156,07/22/12 18:35:10,2.89,2.91,89.70
157,07/22/12 19:05:10,2.46,2.49,91.70
158,07/22/12 19:35:10,2.46,2.54,92.50
159,07/22/12 20:05:10,2.46,2.57,92.50
160,07/22/12 20:35:10,2.46,2.57,92.10
161,07/22/12 21:05:10,2.46,2.41,93.70
162,07/22/12 21:35:10,2.46,2.38,94.10
163,07/22/12 22:05:10,2.03,2.01,96.80
164,07/22/12 22:35:10,2.03,2.06,97.80
165,07/22/12 23:05:10,2.03,2.14,97.50
166,07/22/12 23:35:10,1.60,1.76,98.90
167,07/23/12 00:05:10,1.60,1.63,98.20
168,07/23/12 00:35:10,2.46,2.38,90.90
169,07/23/12 01:05:10,1.60,1.76,93.70
170,07/23/12 01:35:10,1.60,1.49,94.90
171,07/23/12 02:05:10,1.17,1.27,96.00
172,07/23/12 02:35:10,1.17,1.19,93.30
173,07/23/12 03:05:10,0.73,0.75,95.60
174,07/23/12 03:35:10,0.29,0.34,97.50
175,07/23/12 04:05:10,0.29,0.23,97.50
176,07/23/12 04:35:10,0.29,0.29,97.50
177,07/23/12 05:05:10,0.29,0.29,96.80
178,07/23/12 05:35:10,0.29,0.34,96.00
179,07/23/12 06:05:10,0.29,0.09,96.00
180,07/23/12 06:35:10,-0.16,-0.02,97.80
181,07/23/12 07:05:10,-0.16,-0.33,98.50
182,07/23/12 07:35:10,-0.61,-0.64,98.90
183,07/23/12 08:05:10,-0.16,-0.13,99.20
184,07/23/12 08:35:10,0.73,0.53,92.90
185,07/23/12 09:05:10,1.17,1.30,88.40
186,07/23/12 09:35:10,1.60,1.65,86.20
187,07/23/12 10:05:10,2.46,2.68,80.30
188,07/23/12 10:35:10,2.89,2.73,78.90
189,07/23/12 11:05:10,3.74,3.94,74.50
190,07/23/12 11:35:10,3.31,3.37,75.50
191,07/23/12 12:05:10,3.74,3.58,74.10
192,07/23/12 12:35:10,2.46,2.68,77.50
193,07/23/12 13:05:10,4.57,4.49,67.00
194,07/23/12 13:35:10,3.74,3.86,69.60
195,07/23/12 14:05:10,4.15,4.23,66.50
196,07/23/12 14:35:10,4.15,4.23,66.50
197,07/23/12 15:05:10,4.15,4.02,67.00
198,07/23/12 15:35:10,4.57,4.49,61.90
199,07/23/12 16:05:10,4.15,4.13,64.50
200,07/23/12 16:35:10,2.89,2.99,72.10
201,07/23/12 17:05:10,2.89,2.78,73.60
202,07/23/12 17:35:10,3.74,3.55,69.10
203,07/23/12 18:05:10,4.15,4.07,67.00
204,07/23/12 18:35:10,3.31,3.34,70.60
205,07/23/12 19:05:10,2.46,2.35,76.00
206,07/23/12 19:35:10,2.46,2.35,75.00
207,07/23/12 20:05:10,2.03,2.11,76.50
208,07/23/12 20:35:10,1.60,1.44,79.40
209,07/23/12 21:05:10,1.17,1.14,82.20
210,07/23/12 21:35:10,1.17,1.36,80.80
211,07/23/12 22:05:10,0.73,0.75,84.00
212,07/23/12 22:35:10,1.17,1.14,79.80
213,07/23/12 23:05:10,0.73,0.56,86.70
214,07/23/12 23:35:10,0.73,0.64,86.70
215,07/24/12 00:05:10,0.73,0.64,83.10
216,07/24/12 00:35:10,0.29,0.12,88.00
217,07/24/12 01:05:10,0.29,0.23,86.70
218,07/24/12 01:35:10,-0.16,-0.21,89.20
219,07/24/12 02:05:10,-0.16,-0.35,90.90
220,07/24/12 02:35:10,-0.61,-0.75,90.50
221,07/24/12 03:05:10,-0.61,-0.66,91.30
222,07/24/12 03:35:10,-0.61,-0.78,92.90
223,07/24/12 04:05:10,-0.61,-0.58,91.30
224,07/24/12 04:35:10,-0.16,-0.30,89.70
225,07/24/12 05:05:10,-0.16,-0.24,90.10
226,07/24/12 05:35:10,-0.61,-0.44,90.50
227,07/24/12 06:05:10,-1.06,-1.12,91.30
228,07/24/12 06:35:10,-0.61,-0.64,91.70
229,07/24/12 07:05:10,-0.16,-0.30,90.10
230,07/24/12 07:35:10,0.29,0.23,87.10
231,07/24/12 08:05:10,0.29,0.20,89.20
232,07/24/12 08:35:10,0.29,0.31,86.70
233,07/24/12 09:05:10,0.73,0.75,84.00
234,07/24/12 09:35:10,0.73,0.73,86.20
235,07/24/12 10:05:10,-0.16,0.04,91.70
236,07/24/12 10:35:10,0.29,0.09,92.50
237,07/24/12 11:05:10,-0.16,0.01,92.90
238,07/24/12 11:35:10,0.29,0.15,91.70
239,07/24/12 12:05:10,0.73,0.56,90.50
240,07/24/12 12:35:10,-0.16,-0.16,95.30
241,07/24/12 13:05:10,0.29,0.26,93.30
242,07/24/12 13:35:10,1.60,1.41,87.10
243,07/24/12 14:05:10,0.73,0.53,92.50
244,07/24/12 14:35:10,1.17,0.97,91.70
245,07/24/12 15:05:10,0.29,0.40,95.60
246,07/24/12 15:35:10,1.17,1.03,92.10
247,07/24/12 16:05:10,1.17,1.14,90.90
248,07/24/12 16:35:10,1.17,1.30,91.70
249,07/24/12 17:05:10,0.73,0.73,92.90
250,07/24/12 17:35:10,1.60,1.41,88.40
251,07/24/12 18:05:10,0.29,0.15,96.00
252,07/24/12 18:35:10,0.73,0.84,93.70
253,07/24/12 19:05:10,1.60,1.74,87.50
254,07/24/12 19:35:10,0.73,0.89,93.30
255,07/24/12 20:05:10,0.73,0.78,92.50
256,07/24/12 20:35:10,0.29,0.31,95.60
257,07/24/12 21:05:10,0.29,0.15,96.40
258,07/24/12 21:35:10,-0.16,0.04,95.60
259,07/24/12 22:05:10,0.29,0.09,94.50
260,07/24/12 22:35:10,-0.16,-0.02,94.90
261,07/24/12 23:05:10,-0.61,-0.49,97.50
262,07/24/12 23:35:10,-0.61,-0.72,99.20
263,07/25/12 00:05:10,-0.61,-0.72,98.50
264,07/25/12 00:35:10,-0.16,-0.16,92.90
265,07/25/12 01:05:10,0.29,0.20,90.10
266,07/25/12 01:35:10,0.29,0.12,90.50
267,07/25/12 02:05:10,-0.61,-0.49,94.10
268,07/25/12 02:35:10,-1.06,-1.20,98.20
269,07/25/12 03:05:10,-1.51,-1.46,98.90
270,07/25/12 03:35:10,-1.51,-1.46,96.80
271,07/25/12 04:05:10,-1.51,-1.31,93.70
272,07/25/12 04:35:10,-1.06,-0.95,92.90
273,07/25/12 05:05:10,-1.06,-0.83,92.50
274,07/25/12 05:35:10,-0.61,-0.80,91.70
275,07/25/12 06:05:10,-1.06,-1.09,92.50
276,07/25/12 06:35:10,-1.51,-1.40,94.10
277,07/25/12 07:05:10,-1.51,-1.34,92.90
278,07/25/12 07:35:10,-1.06,-1.14,92.10
279,07/25/12 08:05:10,-1.06,-1.20,92.50
280,07/25/12 08:35:10,-1.51,-1.29,92.50
281,07/25/12 09:05:10,-1.06,-0.89,90.90
282,07/25/12 09:35:10,-1.06,-1.03,91.30
283,07/25/12 10:05:10,-1.06,-1.09,90.50
284,07/25/12 10:35:10,-0.61,-0.72,88.80
285,07/25/12 11:05:10,-0.61,-0.64,88.40
286,07/25/12 11:35:10,-0.61,-0.41,88.80
287,07/25/12 12:05:10,-0.16,-0.24,88.40
288,07/25/12 12:35:10,-0.16,0.04,87.50
289,07/25/12 13:05:10,-0.16,-0.13,88.80
290,07/25/12 13:35:10,0.73,0.84,83.10
291,07/25/12 14:05:10,-0.16,0.06,90.50
292,07/25/12 14:35:10,0.73,0.67,86.20
293,07/25/12 15:05:10,0.73,0.64,87.50
294,07/25/12 15:35:10,1.17,1.03,84.40
295,07/25/12 16:05:10,2.46,2.46,83.50
296,07/25/12 16:35:10,2.03,1.92,81.70
297,07/25/12 17:05:10,2.89,2.81,78.90
298,07/25/12 17:35:10,2.03,2.01,88.40
299,07/25/12 18:05:10,2.03,2.06,88.80
300,07/25/12 18:35:10,1.60,1.74,91.30
301,07/25/12 19:05:10,2.03,1.84,90.90
302,07/25/12 19:35:10,2.03,1.87,89.20
303,07/25/12 20:05:10,1.60,1.49,90.90
304,07/25/12 20:35:10,1.60,1.44,90.10
305,07/25/12 21:05:10,1.60,1.55,86.20
306,07/25/12 21:35:10,1.60,1.49,84.00
307,07/25/12 22:05:10,0.73,0.86,95.60
308,07/25/12 22:35:10,0.73,0.81,96.40
309,07/25/12 23:05:10,0.73,0.86,93.30
310,07/25/12 23:35:10,1.17,1.06,87.50
311,07/26/12 00:05:10,1.17,1.11,85.80
312,07/26/12 00:35:10,1.17,1.08,84.00
313,07/26/12 01:05:10,1.17,1.14,85.80
314,07/26/12 01:35:10,0.73,0.86,91.30
315,07/26/12 02:05:10,0.73,0.78,93.30
316,07/26/12 02:35:10,1.17,1.00,86.70
317,07/26/12 03:05:10,0.73,0.81,93.30
318,07/26/12 03:35:10,0.29,0.29,98.90
319,07/26/12 04:05:10,0.29,0.20,94.50
320,07/26/12 04:35:10,0.29,0.40,91.70
321,07/26/12 05:05:10,0.73,0.56,91.30
322,07/26/12 05:35:10,0.73,0.64,90.90
323,07/26/12 06:05:10,0.73,0.86,89.20
324,07/26/12 06:35:10,0.73,0.92,89.20
325,07/26/12 07:05:10,1.17,1.08,88.40
326,07/26/12 07:35:10,1.17,1.38,88.00
327,07/26/12 08:05:10,1.60,1.52,88.00
328,07/26/12 08:35:10,1.60,1.74,87.50
329,07/26/12 09:05:10,2.03,1.84,88.00
330,07/26/12 09:35:10,2.03,1.84,88.80
331,07/26/12 10:05:10,2.46,2.33,87.10
332,07/26/12 10:35:10,2.03,1.87,91.70
333,07/26/12 11:05:10,2.03,1.87,94.10
334,07/26/12 11:35:10,2.03,2.19,92.50
335,07/26/12 12:05:10,2.46,2.27,94.10
336,07/26/12 12:35:10,2.46,2.46,92.50
337,07/26/12 13:05:10,2.46,2.62,92.10
338,07/26/12 13:35:10,2.46,2.60,91.70
339,07/26/12 14:05:10,3.31,3.15,88.40
340,07/26/12 14:35:10,3.31,3.15,86.70
341,07/26/12 15:05:10,3.31,3.52,84.00
