"Plot Title: H01"
"#","Date Time, GMT+00:00","H08 Temp., °C","H08 High Res. Temp., °C","GCap. RH, %"
84,07/16/12 06:02:41,0.73,0.92,83.40
85,07/16/12 06:32:41,1.17,0.97,83.80
86,07/16/12 07:02:41,0.73,0.86,89.10
87,07/16/12 07:32:41,0.73,0.53,95.10
88,07/16/12 08:02:41,0.73,0.84,90.80
89,07/16/12 08:32:41,1.17,1.22,88.20
90,07/16/12 09:02:41,0.73,0.89,94.30
91,07/16/12 09:32:41,0.73,0.89,94.30
92,07/16/12 10:02:41,1.60,1.46,91.20
93,07/16/12 10:32:41,1.60,1.65,92.40
94,07/16/12 11:02:41,1.60,1.82,92.80
95,07/16/12 11:32:41,1.60,1.63,92.80
96,07/16/12 12:02:41,2.03,1.87,91.60
97,07/16/12 12:32:41,1.60,1.63,92.40
98,07/16/12 13:02:41,2.03,1.84,91.60
99,07/16/12 13:32:41,2.89,2.84,84.30
100,07/16/12 14:02:41,2.46,2.30,87.80
101,07/16/12 14:32:41,2.46,2.49,87.80
102,07/16/12 15:02:41,2.46,2.52,87.80
103,07/16/12 15:32:41,2.03,2.14,90.30
104,07/16/12 16:02:41,2.46,2.33,89.90
105,07/16/12 16:32:41,2.03,2.01,92.40
106,07/16/12 17:02:41,2.89,2.94,88.70
107,07/16/12 17:32:41,2.46,2.54,89.50
108,07/16/12 18:02:41,2.89,2.70,85.60
109,07/16/12 18:32:41,3.74,3.63,81.10
110,07/16/12 19:02:41,2.89,2.97,85.60
111,07/16/12 19:32:41,2.46,2.60,87.80
112,07/16/12 20:02:41,2.03,2.11,90.30
113,07/16/12 20:32:41,2.89,2.97,86.50
114,07/16/12 21:02:41,2.03,2.25,90.30
115,07/16/12 21:32:41,2.46,2.41,89.50
116,07/16/12 22:02:41,2.46,2.49,91.20
117,07/16/12 22:32:41,2.46,2.52,91.20
118,07/16/12 23:02:41,2.03,2.03,95.10
119,07/16/12 23:32:41,1.60,1.79,96.20
120,07/17/12 00:02:41,1.60,1.74,94.30
121,07/17/12 00:32:41,1.60,1.79,94.70
122,07/17/12 01:02:41,1.60,1.55,97.00
123,07/17/12 01:32:41,1.17,1.33,96.20
124,07/17/12 02:02:41,1.60,1.63,94.30
125,07/17/12 02:32:41,1.60,1.46,96.60
126,07/17/12 03:02:41,1.17,1.27,95.50
127,07/17/12 03:32:41,1.17,1.36,93.60
128,07/17/12 04:02:41,1.17,1.27,94.30
129,07/17/12 04:32:41,1.60,1.71,91.20
130,07/17/12 05:02:41,1.60,1.68,90.30
131,07/17/12 05:32:41,1.60,1.57,89.10
132,07/17/12 06:02:41,1.60,1.65,89.90
133,07/17/12 06:32:41,1.60,1.82,88.70
134,07/17/12 07:02:41,2.03,1.95,87.80
135,07/17/12 07:32:41,1.60,1.82,89.50
136,07/17/12 08:02:41,1.60,1.71,90.30
137,07/17/12 08:32:41,2.03,1.87,89.50
138,07/17/12 09:02:41,2.46,2.33,86.10
139,07/17/12 09:32:41,2.46,2.54,85.20
140,07/17/12 10:02:41,2.89,2.89,81.10
141,07/17/12 10:32:41,3.31,3.34,81.50
142,07/17/12 11:02:41,3.74,3.65,74.40
143,07/17/12 11:32:41,3.31,3.39,76.80
144,07/17/12 12:02:41,3.31,3.31,71.40
145,07/17/12 12:32:41,3.31,3.52,71.40
146,07/17/12 13:02:41,3.31,3.52,71.40
147,07/17/12 13:32:41,3.31,3.23,75.80
148,07/17/12 14:02:41,3.31,3.29,74.40
149,07/17/12 14:32:41,3.74,3.65,74.40
150,07/17/12 15:02:41,4.15,4.05,71.40
151,07/17/12 15:32:41,3.31,3.13,81.50
152,07/17/12 16:02:41,2.46,2.57,86.50
153,07/17/12 16:32:41,2.89,2.99,83.40
154,07/17/12 17:02:41,2.89,2.86,85.20
155,07/17/12 17:32:41,2.89,2.89,84.30
156,07/17/12 18:02:41,3.31,3.13,81.10
157,07/17/12 18:32:41,3.31,3.29,78.70
158,07/17/12 19:02:41,3.74,3.79,77.80
159,07/17/12 19:32:41,3.31,3.15,84.30
160,07/17/12 20:02:41,2.89,2.81,86.50
161,07/17/12 20:32:41,2.89,2.84,85.60
162,07/17/12 21:02:41,2.46,2.65,86.10
163,07/17/12 21:32:41,2.89,3.05,82.50
164,07/17/12 22:02:41,2.89,2.70,86.10
165,07/17/12 22:32:41,2.89,2.81,85.20
166,07/17/12 23:02:41,2.46,2.30,88.70
167,07/17/12 23:32:41,2.89,2.73,85.20
168,07/18/12 00:02:41,2.46,2.68,83.40
169,07/18/12 00:32:41,2.89,3.02,80.60
170,07/18/12 01:02:41,2.46,2.27,92.40
171,07/18/12 01:32:41,2.03,1.98,92.40
172,07/18/12 02:02:41,1.60,1.82,93.20
173,07/18/12 02:32:41,1.17,1.36,92.80
174,07/18/12 03:02:41,1.60,1.52,93.20
175,07/18/12 03:32:41,1.60,1.41,93.20
176,07/18/12 04:02:41,0.73,0.95,89.10
177,07/18/12 04:32:41,1.60,1.71,87.40
178,07/18/12 05:02:41,1.17,1.11,89.50
179,07/18/12 05:32:41,1.17,1.14,87.80
180,07/18/12 06:02:41,1.60,1.60,81.50
181,07/18/12 06:32:41,0.29,0.51,82.90
182,07/18/12 07:02:41,0.29,0.34,83.80
183,07/18/12 07:32:41,0.73,0.53,83.40
184,07/18/12 08:02:41,1.17,1.17,80.60
185,07/18/12 08:32:41,1.60,1.63,80.10
186,07/18/12 09:02:41,2.03,2.11,78.20
187,07/18/12 09:32:41,2.03,2.09,82.90
188,07/18/12 10:02:41,2.89,2.70,78.70
189,07/18/12 10:32:41,2.46,2.27,81.50
190,07/18/12 11:02:41,2.46,2.43,81.10
191,07/18/12 11:32:41,2.46,2.57,81.50
