"Plot Title: H01"
"#","Date Time, GMT+00:00","H08 Temp., °C","H08 High Res. Temp., °C","GCap. RH, %"
94,07/20/12 10:32:41,3.74,3.89,72.90
95,07/20/12 11:02:41,4.57,4.54,66.90
96,07/20/12 11:32:41,4.57,4.52,68.90
97,07/20/12 12:02:41,4.15,4.31,70.40
98,07/20/12 12:32:41,5.81,5.65,59.70
99,07/20/12 13:02:41,5.40,5.24,64.90
100,07/20/12 13:32:41,4.57,4.39,71.40
101,07/20/12 14:02:41,5.81,5.70,62.80
102,07/20/12 14:32:41,5.81,5.70,63.30
103,07/20/12 15:02:41,7.03,6.98,56.10
104,07/20/12 15:32:41,7.03,7.10,56.60
105,07/20/12 16:02:41,9.82,9.86,44.70
106,07/20/12 16:32:41,9.42,9.62,46.80
107,07/20/12 17:02:41,9.42,9.32,47.80
108,07/20/12 17:32:41,8.23,8.41,51.40
109,07/20/12 18:02:41,7.83,7.96,54.00
110,07/20/12 18:32:41,7.03,7.05,60.20
111,07/20/12 19:02:41,6.22,6.24,64.40
112,07/20/12 19:32:41,6.22,6.04,64.40
113,07/20/12 20:02:41,6.62,6.72,61.80
114,07/20/12 20:32:41,6.22,6.14,64.40
115,07/20/12 21:02:41,5.81,6.01,66.40
116,07/20/12 21:32:41,7.03,6.98,61.80
117,07/20/12 22:02:41,5.81,5.63,67.40
118,07/20/12 22:32:41,4.99,5.16,69.40
119,07/20/12 23:02:41,6.62,6.44,60.80
120,07/20/12 23:32:41,5.81,5.96,64.90
121,07/21/12 00:02:41,5.40,5.58,67.40
122,07/21/12 00:32:41,5.81,5.78,64.40
123,07/21/12 01:02:41,4.99,5.04,68.40
124,07/21/12 01:32:41,5.81,5.68,64.40
125,07/21/12 02:02:41,5.40,5.35,65.90
126,07/21/12 02:32:41,4.57,4.39,70.40
127,07/21/12 03:02:41,5.81,5.76,62.30
128,07/21/12 03:32:41,4.15,4.34,69.40
129,07/21/12 04:02:41,5.40,5.52,61.80
130,07/21/12 04:32:41,5.40,5.35,63.80
131,07/21/12 05:02:41,4.99,5.09,64.90
132,07/21/12 05:32:41,5.40,5.47,60.80
133,07/21/12 06:02:41,6.62,6.55,55.60
134,07/21/12 06:32:41,5.40,5.47,63.30
135,07/21/12 07:02:41,5.81,5.76,61.30
136,07/21/12 07:32:41,5.40,5.45,62.30
137,07/21/12 08:02:41,5.81,5.96,60.80
138,07/21/12 08:32:41,4.99,5.11,65.90
139,07/21/12 09:02:41,6.22,6.11,61.30
140,07/21/12 09:32:41,7.43,7.63,53.00
141,07/21/12 10:02:41,5.40,5.58,66.40
142,07/21/12 10:32:41,6.22,6.09,63.80
143,07/21/12 11:02:41,6.22,6.24,62.30
144,07/21/12 11:32:41,7.43,7.53,55.60
145,07/21/12 12:02:41,8.23,8.33,53.00
146,07/21/12 12:32:41,8.23,8.11,54.60
147,07/21/12 13:02:41,8.23,8.06,54.60
148,07/21/12 13:32:41,9.03,8.95,50.40
149,07/21/12 14:02:41,8.63,8.80,52.00
150,07/21/12 14:32:41,9.82,9.91,48.30
151,07/21/12 15:02:41,9.42,9.59,51.40
152,07/21/12 15:32:41,8.23,8.33,57.10
153,07/21/12 16:02:41,8.23,8.21,57.10
154,07/21/12 16:32:41,10.99,11.06,47.30
155,07/21/12 17:02:41,9.82,9.99,51.40
156,07/21/12 17:32:41,9.42,9.27,55.10
157,07/21/12 18:02:41,8.23,8.36,59.20
158,07/21/12 18:32:41,7.03,6.98,64.40
159,07/21/12 19:02:41,8.23,8.38,58.70
160,07/21/12 19:32:41,8.23,8.28,59.20
161,07/21/12 20:02:41,6.22,6.42,67.90
162,07/21/12 20:32:41,7.43,7.48,62.80
163,07/21/12 21:02:41,7.43,7.28,63.30
164,07/21/12 21:32:41,7.03,7.13,63.80
165,07/21/12 22:02:41,6.22,6.27,67.90
166,07/21/12 22:32:41,5.81,5.73,70.40
167,07/21/12 23:02:41,6.62,6.62,65.90
168,07/21/12 23:32:41,6.62,6.65,64.90
169,07/22/12 00:02:41,6.22,6.32,65.90
170,07/22/12 00:32:41,5.40,5.40,70.90
171,07/22/12 01:02:41,4.99,4.93,72.90
172,07/22/12 01:32:41,4.99,5.16,70.90
173,07/22/12 02:02:41,5.40,5.50,68.90
174,07/22/12 02:32:41,4.57,4.70,73.40
175,07/22/12 03:02:41,5.81,5.76,65.90
176,07/22/12 03:32:41,4.57,4.70,70.90
177,07/22/12 04:02:41,4.57,4.57,71.90
178,07/22/12 04:32:41,4.99,5.14,66.90
179,07/22/12 05:02:41,4.99,5.04,66.40
180,07/22/12 05:32:41,5.81,5.73,61.30
181,07/22/12 06:02:41,5.81,5.88,61.30
182,07/22/12 06:32:41,4.57,4.67,67.40
183,07/22/12 07:02:41,4.99,4.98,64.90
184,07/22/12 07:32:41,4.57,4.60,67.40
185,07/22/12 08:02:41,4.99,5.11,62.30
186,07/22/12 08:32:41,5.81,5.70,62.80
187,07/22/12 09:02:41,4.99,5.09,67.40
188,07/22/12 09:32:41,4.99,4.96,67.90
189,07/22/12 10:02:41,3.74,3.68,77.30
190,07/22/12 10:32:41,5.81,5.83,64.90
191,07/22/12 11:02:41,6.22,6.22,62.30
192,07/22/12 11:32:41,7.03,7.00,60.80
193,07/22/12 12:02:41,6.22,6.39,63.80
194,07/22/12 12:32:41,6.22,6.11,64.90
195,07/22/12 13:02:41,7.03,7.10,61.80
196,07/22/12 13:32:41,8.23,8.43,59.70
197,07/22/12 14:02:41,8.23,8.33,61.80
198,07/22/12 14:32:41,8.63,8.48,62.80
199,07/22/12 15:02:41,9.03,9.20,60.80
200,07/22/12 15:32:41,9.03,9.00,61.30
201,07/22/12 16:02:41,8.63,8.45,63.30
202,07/22/12 16:32:41,8.23,8.13,65.40
203,07/22/12 17:02:41,8.23,8.13,65.90
204,07/22/12 17:32:41,7.83,7.81,68.40
205,07/22/12 18:02:41,7.83,7.86,69.40
206,07/22/12 18:32:41,7.83,7.76,70.40
207,07/22/12 19:02:41,7.83,7.66,71.90
208,07/22/12 19:32:41,7.43,7.40,72.90
209,07/22/12 20:02:41,7.43,7.50,73.40
210,07/22/12 20:32:41,7.43,7.28,74.40
211,07/22/12 21:02:41,7.03,7.15,74.40
212,07/22/12 21:32:41,7.03,7.08,73.90
213,07/22/12 22:02:41,7.03,6.93,78.70
214,07/22/12 22:32:41,5.40,5.32,84.30
215,07/22/12 23:02:41,5.81,5.76,82.50
216,07/22/12 23:32:41,6.22,6.04,81.50
217,07/23/12 00:02:41,5.40,5.58,81.50
218,07/23/12 00:32:41,6.22,6.32,76.30
219,07/23/12 01:02:41,6.22,6.34,77.30
220,07/23/12 01:32:41,6.62,6.55,74.90
221,07/23/12 02:02:41,6.22,6.06,76.80
222,07/23/12 02:32:41,5.81,6.01,75.40
223,07/23/12 03:02:41,5.81,5.83,75.40
224,07/23/12 03:32:41,4.99,5.11,77.80
225,07/23/12 04:02:41,4.57,4.54,80.10
226,07/23/12 04:32:41,4.15,4.15,81.50
227,07/23/12 05:02:41,3.31,3.37,83.80
228,07/23/12 05:32:41,4.15,4.21,80.60
229,07/23/12 06:02:41,3.74,3.81,82.50
230,07/23/12 06:32:41,3.74,3.73,82.50
231,07/23/12 07:02:41,2.89,3.07,86.10
232,07/23/12 07:32:41,3.74,3.63,83.80
233,07/23/12 08:02:41,4.15,4.26,80.60
234,07/23/12 08:32:41,3.74,3.63,83.80
235,07/23/12 09:02:41,3.74,3.73,82.00
236,07/23/12 09:32:41,4.15,4.18,79.20
237,07/23/12 10:02:41,3.31,3.34,83.80
238,07/23/12 10:32:41,4.15,4.13,80.10
239,07/23/12 11:02:41,4.57,4.67,76.80
240,07/23/12 11:32:41,3.74,3.94,79.70
241,07/23/12 12:02:41,3.74,3.73,82.00
242,07/23/12 12:32:41,4.99,5.06,73.40
243,07/23/12 13:02:41,4.57,4.73,74.40
244,07/23/12 13:32:41,6.62,6.44,64.90
245,07/23/12 14:02:41,7.03,7.20,60.80
246,07/23/12 14:32:41,7.83,7.81,57.10
247,07/23/12 15:02:41,7.83,7.98,54.00
248,07/23/12 15:32:41,7.83,7.96,55.60
249,07/23/12 16:02:41,7.83,7.96,55.60
250,07/23/12 16:32:41,8.23,8.11,55.10
251,07/23/12 17:02:41,7.83,7.76,57.70
252,07/23/12 17:32:41,7.83,7.81,56.60
253,07/23/12 18:02:41,7.43,7.40,58.70
254,07/23/12 18:32:41,7.83,7.68,56.60
255,07/23/12 19:02:41,7.83,7.78,57.10
256,07/23/12 19:32:41,7.43,7.35,58.20
257,07/23/12 20:02:41,7.03,6.85,62.30
258,07/23/12 20:32:41,6.62,6.55,63.80
259,07/23/12 21:02:41,5.81,5.81,67.90
260,07/23/12 21:32:41,4.99,4.98,71.90
261,07/23/12 22:02:41,4.57,4.60,72.90
262,07/23/12 22:32:41,4.57,4.41,74.40
263,07/23/12 23:02:41,3.74,3.79,77.80
264,07/23/12 23:32:41,3.74,3.81,78.20
265,07/24/12 00:02:41,3.31,3.31,79.20
266,07/24/12 00:32:41,4.99,4.80,72.90
267,07/24/12 01:02:41,3.31,3.31,78.70
268,07/24/12 01:32:41,3.31,3.42,79.70
269,07/24/12 02:02:41,2.89,2.76,81.10
270,07/24/12 02:32:41,2.89,2.97,80.60
271,07/24/12 03:02:41,3.31,3.37,79.20
272,07/24/12 03:32:41,2.46,2.52,82.50
273,07/24/12 04:02:41,3.31,3.47,77.30
274,07/24/12 04:32:41,3.31,3.39,77.80
275,07/24/12 05:02:41,3.74,3.89,74.90
276,07/24/12 05:32:41,4.15,4.00,74.90
277,07/24/12 06:02:41,3.74,3.68,76.80
278,07/24/12 06:32:41,3.31,3.44,78.70
279,07/24/12 07:02:41,3.31,3.23,80.60
280,07/24/12 07:32:41,4.15,4.15,77.30
281,07/24/12 08:02:41,4.15,4.13,76.30
282,07/24/12 08:32:41,3.74,3.84,79.20
283,07/24/12 09:02:41,4.15,4.00,78.70
284,07/24/12 09:32:41,4.15,4.31,79.20
285,07/24/12 10:02:41,4.15,4.28,78.70
286,07/24/12 10:32:41,4.57,4.54,76.80
287,07/24/12 11:02:41,4.57,4.75,75.40
288,07/24/12 11:32:41,4.99,4.80,75.80
289,07/24/12 12:02:41,4.57,4.62,78.20
290,07/24/12 12:32:41,4.57,4.39,77.80
291,07/24/12 13:02:41,4.57,4.60,77.30
292,07/24/12 13:32:41,4.15,4.07,79.70
293,07/24/12 14:02:41,3.74,3.65,84.30
294,07/24/12 14:32:41,3.74,3.94,85.60
295,07/24/12 15:02:41,3.74,3.63,88.20
296,07/24/12 15:32:41,3.31,3.50,91.20
297,07/24/12 16:02:41,3.31,3.42,91.60
298,07/24/12 16:32:41,3.31,3.37,93.20
299,07/24/12 17:02:41,3.31,3.15,94.70
300,07/24/12 17:32:41,3.31,3.31,95.10
301,07/24/12 18:02:41,2.89,2.81,95.10
302,07/24/12 18:32:41,2.89,2.97,94.30
303,07/24/12 19:02:41,2.89,2.84,93.20
304,07/24/12 19:32:41,2.89,2.86,96.60
305,07/24/12 20:02:41,2.89,2.78,93.20
306,07/24/12 20:32:41,2.46,2.62,91.60
307,07/24/12 21:02:41,2.46,2.27,98.70
308,07/24/12 21:32:41,2.89,2.76,94.70
309,07/24/12 22:02:41,2.89,2.70,97.30
310,07/24/12 22:32:41,2.46,2.65,94.00
311,07/24/12 23:02:41,2.46,2.60,97.70
312,07/24/12 23:32:41,2.46,2.57,97.00
313,07/25/12 00:02:41,2.46,2.49,95.90
314,07/25/12 00:32:41,2.46,2.68,94.70
315,07/25/12 01:02:41,2.46,2.43,94.70
316,07/25/12 01:32:41,2.03,1.98,96.60
317,07/25/12 02:02:41,2.03,2.22,95.10
318,07/25/12 02:32:41,2.03,2.19,96.20
319,07/25/12 03:02:41,2.46,2.41,94.30
320,07/25/12 03:32:41,2.03,2.22,94.70
321,07/25/12 04:02:41,2.46,2.33,94.70
322,07/25/12 04:32:41,2.03,2.22,95.10
323,07/25/12 05:02:41,1.60,1.63,95.50
324,07/25/12 05:32:41,1.60,1.74,97.30
325,07/25/12 06:02:41,2.03,1.92,95.50
326,07/25/12 06:32:41,2.03,2.22,94.30
327,07/25/12 07:02:41,2.03,2.17,94.70
328,07/25/12 07:32:41,2.03,1.95,97.00
329,07/25/12 08:02:41,2.03,1.95,98.00
330,07/25/12 08:32:41,1.60,1.74,98.70
331,07/25/12 09:02:41,2.03,2.01,97.70
332,07/25/12 09:32:41,2.03,2.17,96.20
333,07/25/12 10:02:41,2.03,2.14,95.90
334,07/25/12 10:32:41,2.03,1.84,96.20
