"Plot Title: H01"
"#","Date Time, GMT+00:00","H08 Temp., °C","H08 High Res. Temp., °C","GCap. RH, %"
1,05/08/12 14:30:43,-7.85,-7.82,72.90
2,05/08/12 15:00:43,-7.85,-7.76,71.90
3,05/08/12 15:30:43,-7.85,-7.89,72.90
4,05/08/12 16:00:43,-7.85,-7.99,72.90
5,05/08/12 16:30:43,-7.85,-7.92,72.90
6,05/08/12 17:00:43,-7.85,-8.05,72.90
7,05/08/12 17:30:43,-8.38,-8.18,74.90
8,05/08/12 18:00:43,-8.38,-8.35,75.40
9,05/08/12 18:30:43,-8.38,-8.52,74.90
10,05/08/12 19:00:43,-8.38,-8.62,75.40
11,05/08/12 19:30:43,-8.91,-8.82,75.40
12,05/08/12 20:00:43,-8.91,-8.98,74.40
13,05/08/12 20:30:43,-8.91,-9.12,75.80
14,05/08/12 21:00:43,-9.46,-9.25,76.30
15,05/08/12 21:30:43,-9.46,-9.49,79.20
16,05/08/12 22:00:43,-9.46,-9.56,78.20
17,05/08/12 22:30:43,-9.46,-9.66,79.20
18,05/08/12 23:00:43,-9.46,-9.66,76.80
19,05/08/12 23:30:43,-10.01,-9.84,78.70
20,05/09/12 00:00:43,-10.01,-10.01,80.60
21,05/09/12 00:30:43,-10.01,-10.01,79.20
22,05/09/12 01:00:43,-10.01,-10.11,82.00
23,05/09/12 01:30:43,-10.56,-10.29,84.70
24,05/09/12 02:00:43,-10.56,-10.32,85.20
25,05/09/12 02:30:43,-10.56,-10.32,85.60
26,05/09/12 03:00:43,-10.56,-10.46,87.40
27,05/09/12 03:30:43,-10.56,-10.46,86.90
28,05/09/12 04:00:43,-10.56,-10.53,88.70
29,05/09/12 04:30:43,-10.56,-10.57,89.10
30,05/09/12 05:00:43,-10.56,-10.57,89.10
31,05/09/12 05:30:43,-10.56,-10.46,86.10
32,05/09/12 06:00:43,-10.56,-10.32,83.40
33,05/09/12 06:30:43,-10.56,-10.39,84.30
34,05/09/12 07:00:43,-10.01,-10.18,81.10
35,05/09/12 07:30:43,-10.01,-10.22,83.40
36,05/09/12 08:00:43,-10.01,-10.04,83.80
37,05/09/12 08:30:43,-10.01,-9.90,82.50
38,05/09/12 09:00:43,-9.46,-9.60,80.10
39,05/09/12 09:30:43,-9.46,-9.53,79.70
40,05/09/12 10:00:43,-8.91,-9.05,77.30
41,05/09/12 10:30:43,-8.91,-8.95,75.80
42,05/09/12 11:00:43,-8.91,-8.88,77.30
43,05/09/12 11:30:43,-7.85,-8.08,72.40
44,05/09/12 12:00:43,-7.85,-7.95,73.40
45,05/09/12 12:30:43,-7.85,-7.79,72.40
46,05/09/12 13:00:43,-7.33,-7.08,67.40
47,05/09/12 13:30:43,-5.81,-5.56,58.20
48,05/09/12 14:00:43,-4.82,-4.91,57.70
49,05/09/12 14:30:43,-6.82,-6.63,61.30
50,05/09/12 15:00:43,-6.82,-6.92,61.80
51,05/09/12 15:30:43,-6.82,-6.79,61.80
52,05/09/12 16:00:43,-6.82,-6.95,63.80
53,05/09/12 16:30:43,-6.82,-7.01,63.30
54,05/09/12 17:00:43,-6.82,-7.04,63.80
55,05/09/12 17:30:43,-7.33,-7.24,65.40
56,05/09/12 18:00:43,-7.33,-7.27,65.40
57,05/09/12 18:30:43,-7.33,-7.30,64.90
58,05/09/12 19:00:43,-7.85,-7.72,66.90
59,05/09/12 19:30:43,-7.85,-8.05,66.90
60,05/09/12 20:00:43,-8.38,-8.38,68.40
61,05/09/12 20:30:43,-8.91,-8.78,68.40
62,05/09/12 21:00:43,-10.01,-9.84,69.40
63,05/09/12 21:30:43,-12.29,-12.51,73.90
64,05/09/12 22:00:43,-11.13,-10.92,70.40
65,05/09/12 22:30:43,-12.29,-12.18,71.90
66,05/09/12 23:00:43,-11.70,-11.63,71.90
67,05/09/12 23:30:43,-11.13,-11.35,68.90
68,05/10/12 00:00:43,-11.13,-11.31,67.40
69,05/10/12 00:30:43,-11.13,-11.10,68.40
70,05/10/12 01:00:43,-11.13,-11.38,68.40
71,05/10/12 01:30:43,-10.56,-10.67,67.90
72,05/10/12 02:00:43,-10.56,-10.64,67.90
73,05/10/12 02:30:43,-10.01,-9.77,67.90
74,05/10/12 03:00:43,-10.01,-10.01,66.90
75,05/10/12 03:30:43,-10.01,-10.18,66.90
76,05/10/12 04:00:43,-9.46,-9.39,62.30
77,05/10/12 04:30:43,-11.13,-10.99,67.40
78,05/10/12 05:00:43,-10.56,-10.71,65.90
79,05/10/12 05:30:43,-10.56,-10.78,65.90
80,05/10/12 06:00:43,-10.01,-10.01,65.40
81,05/10/12 06:30:43,-10.56,-10.32,68.40
82,05/10/12 07:00:43,-10.01,-9.77,69.90
83,05/10/12 07:30:43,-8.91,-9.12,68.90
84,05/10/12 08:00:43,-8.91,-8.85,64.90
85,05/10/12 08:30:43,-8.91,-8.85,62.30
86,05/10/12 09:00:43,-8.38,-8.28,60.20
87,05/10/12 09:30:43,-8.38,-8.32,63.30
88,05/10/12 10:00:43,-7.85,-7.99,68.90
89,05/10/12 10:30:43,-7.85,-7.76,67.90
90,05/10/12 11:00:43,-7.33,-7.08,66.90
91,05/10/12 11:30:43,-6.82,-6.56,64.40
92,05/10/12 12:00:43,-6.31,-6.28,64.90
93,05/10/12 12:30:43,-5.81,-6.00,62.80
94,05/10/12 13:00:43,-5.81,-5.56,61.30
95,05/10/12 13:30:43,-5.31,-5.28,60.80
96,05/10/12 14:00:43,-5.31,-5.16,61.30
97,05/10/12 14:30:43,-4.82,-4.97,60.80
98,05/10/12 15:00:43,-4.82,-4.94,63.30
99,05/10/12 15:30:43,-5.31,-5.13,65.90
