dtime,dtime,abs_pressure,temp_water,baro_pressure,water_level,end_elv,surf,melt_ice,bed_elv,ice_thick,wl_elv_flat,surf_flat,float_elv,lake_elv,float,sensr_elv_float,wl_elv_float,surf_float,wl_elv_gps1,surf_gps1,wl_elv_int,surf_int
2017-06-25 14:30:00,2017-06-25 14:30:00,171.02,2.6239999999999997,83.4,8.936,1613.08,1622.03,0.016472762073166548,1364.51,261.4335272379269,1622.0159999999998,1625.943527237927,1602.4145097865135,1593.5125321681637,False,1613.08,1622.0159999999998,1625.943527237927,1622.9696008729516,1626.8971281108786,1622.4889607722607,1626.4164880101878
2017-06-25 14:40:00,2017-06-25 14:40:00,171.106,1.548,,8.943999999999999,1613.08,1622.03,0.016941499205329825,1364.51,261.4330585007947,1622.024,1625.9430585007947,1602.4140832357232,1593.515258347264,False,1613.08,1622.024,1625.9430585007947,1622.9780064053589,1626.8970649061537,1622.4971619055923,1626.416220406387
2017-06-25 14:50:00,2017-06-25 14:50:00,171.188,0.893,,8.953,1613.08,1622.03,0.017400005963576836,1364.51,261.43259999403654,1622.033,1625.9425999940363,1602.4136659945732,1593.5271039907975,False,1613.08,1622.033,1625.9425999940363,1622.9872999238776,1626.896899917914,1622.5063074830023,1626.4159074770387
2017-06-25 15:00:00,2017-06-25 15:00:00,171.22799999999998,0.563,83.4,8.957,1613.08,1622.03,0.017858512721823854,1364.51,261.43214148727816,1622.037,1625.9421414872781,1602.4132487534232,1593.5315509100378,False,1613.08,1622.037,1625.9421414872781,1622.9916176553593,1626.8967591426374,1622.5104650694007,1626.4156065566788
2017-06-25 15:10:00,2017-06-25 15:10:00,171.338,0.34299999999999997,,8.968,1613.08,1622.03,0.018254707202580905,1364.51,261.43174529279736,1622.048,1625.9417452927973,1602.4128882164455,1593.5370995534054,False,1613.08,1622.048,1625.9417452927973,1623.0029635118408,1626.8967088046381,1622.5216366050538,1626.4153818978511
2017-06-25 15:20:00,2017-06-25 15:20:00,171.424,0.23199999999999998,,8.977,1613.08,1622.03,0.018545807842198177,1364.51,261.43145419215784,1622.057,1625.9414541921578,1602.4126233148636,1593.546850954342,False,1613.08,1622.057,1625.9414541921578,1623.0123674933222,1626.89682168548,1622.530836969167,1626.4152911613248
2017-06-25 15:30:00,2017-06-25 15:30:00,171.541,0.121,83.4,8.988999999999999,1613.08,1622.03,0.01881179756402099,1364.51,261.43118820243603,1622.069,1625.941188202436,1602.4123812642167,1593.5534820416922,False,1613.08,1622.069,1625.941188202436,1623.0247658729515,1626.8969540753876,1622.5430345549103,1626.4152227573463
2017-06-25 15:40:00,2017-06-25 15:40:00,171.59599999999998,0.01,,8.995,1613.08,1622.03,0.01906848694591993,1364.51,261.430931513054,1622.0749999999998,1625.940931513054,1602.4121476768792,1593.5597557545339,False,1613.08,1622.0749999999998,1625.940931513054,1623.0310765210997,1626.897008034154,1622.5491886281627,1626.415120141217
2017-06-25 15:50:00,2017-06-25 15:50:00,171.68900000000002,0.01,,9.004,1613.08,1622.03,0.019395858911240307,1364.51,261.4306041410889,1622.0839999999998,1625.9406041410887,1602.411849768391,1593.564358879991,False,1613.08,1622.0839999999998,1625.9406041410887,1623.0403513127665,1626.8969554538553,1622.5583249175502,1626.414929058639
2017-06-25 16:00:00,2017-06-25 16:00:00,171.813,0.01,83.4,9.017000000000001,1613.08,1622.03,0.01973067114849979,1364.51,261.43026932885164,1622.097,1625.9402693288514,1602.411545089255,1593.572302237147,False,1613.08,1622.097,1625.9402693288514,1623.0535905257295,1626.896859854581,1622.5714435608431,1626.4147128896946
2017-06-25 16:10:00,2017-06-25 16:10:00,171.938,0.01,,9.03,1613.08,1622.03,0.020083154031614637,1364.51,261.42991684596836,1622.11,1625.9399168459684,1602.4112243298312,1593.5767345137888,False,1613.08,1622.11,1625.9399168459684,1623.0668400396182,1626.8967568855867,1622.5845673131223,1626.4144841590908
2017-06-25 16:20:00,2017-06-25 16:20:00,172.093,0.01,,9.046,1613.08,1622.03,0.020366814399292808,1364.51,261.4296331856008,1622.126,1625.9396331856008,1602.4109661988966,1593.579675517102,False,1613.08,1622.126,1625.9396331856008,1623.083092493322,1626.8967256789228,1622.600692523472,1626.4143257090727
2017-06-25 16:30:00,2017-06-25 16:30:00,172.31,0.01,83.4,9.068,1613.08,1622.03,0.020623503781191745,1364.51,261.42937649621877,1622.148,1625.9393764962188,1602.410732611559,1593.5741869777275,False,1613.08,1622.148,1625.9393764962188,1623.1053617757293,1626.8967382719482,1622.6228260804128,1626.4142025766316
2017-06-25 16:40:00,2017-06-25 16:40:00,172.528,0.01,,9.09,1613.08,1622.03,0.020887633435029782,1364.51,261.42911236656505,1622.1699999999998,1625.939112366565,1602.4104922535741,1593.5855231729886,False,1613.08,1622.1699999999998,1625.939112366565,1623.1276443914699,1626.896756758035,1622.6449662503337,1626.414078616899
