dtime,dtime,abs_pressure,temp_water,baro_pressure,water_level,end_elv,surf,melt_ice,bed_elv,ice_thick,wl_elv_flat,surf_flat,float_elv,lake_elv,float,sensr_elv_float,wl_elv_float,surf_float,wl_elv_gps1,surf_gps1,wl_elv_int,surf_int
2017-06-24 19:40:00,2017-06-24 19:40:00,203.017,4.623,,12.177999999999999,1607.53,1615.58,0.012886333846498529,1363.51,256.11811366615325,1619.708,1619.6281136661535,1596.5774834361994,1593.1367182416138,False,1607.53,1619.708,1619.6281136661535,1620.6512896088948,1620.5714032750482,1619.708,1619.6281136661535
2017-06-24 19:50:00,2017-06-24 19:50:00,203.05,3.367,,12.182,1607.53,1615.58,0.01304340200001526,1363.51,256.11795659799986,1619.712,1619.6279565979999,1596.5773405041798,1593.1420218895391,False,1607.53,1619.712,1619.6279565979999,1620.655332618154,1620.571289216154,1619.712,1619.6279565979999
2017-06-24 20:00:00,2017-06-24 20:00:00,202.951,1.98,83.6,12.172,1607.53,1615.58,0.013200470153531993,1363.51,256.11779952984625,1619.702,1619.6277995298465,1596.57719757216,1593.1503817494709,False,1607.53,1619.702,1619.6277995298465,1620.6453770857465,1620.571176615593,1619.702,1619.6277995298465
2017-06-24 20:10:00,2017-06-24 20:10:00,203.217,1.003,,12.199000000000002,1607.53,1615.58,0.013359465523656293,1363.51,256.1176405344761,1619.729,1619.6276405344763,1596.5770528863732,1593.1521825207842,False,1607.53,1619.729,1619.6276405344763,1620.6724837524134,1620.5711242868897,1619.729,1619.6276405344763
2017-06-24 20:20:00,2017-06-24 20:20:00,203.21599999999998,0.674,,12.199000000000002,1607.53,1615.58,0.013513642852261674,1363.51,256.1174863571475,1619.729,1619.6274863571477,1596.5769125850043,1593.1544532100822,False,1607.53,1619.729,1619.6274863571477,1620.6725153727837,1620.5710017299314,1619.729,1619.6274863571477
2017-06-24 20:30:00,2017-06-24 20:30:00,203.236,0.563,83.6,12.200999999999999,1607.53,1615.58,0.013678419872208676,1363.51,256.11732158012774,1619.731,1619.6273215801277,1596.5767626379163,1593.1571225620035,False,1607.53,1619.731,1619.6273215801277,1620.6745303727835,1620.5708519529112,1619.731,1619.6273215801277
2017-06-24 20:40:00,2017-06-24 20:40:00,203.195,0.45299999999999996,,12.2,1607.53,1615.58,0.013843196892155678,1363.51,256.1171568031077,1619.73,1619.6271568031077,1596.576612690828,1593.1652240341666,False,1607.53,1619.73,1619.6271568031077,1620.6735583820428,1620.5707151851504,1619.73,1619.6271568031077
2017-06-24 20:50:00,2017-06-24 20:50:00,203.195,0.45299999999999996,,12.204,1607.53,1615.58,0.014038809377823756,1363.51,256.1169611906221,1619.734,1619.626961190622,1596.576434683466,1593.1707201209126,False,1607.53,1619.734,1619.626961190622,1620.677668104265,1620.570629294887,1619.734,1619.626961190622
2017-06-24 21:00:00,2017-06-24 21:00:00,203.185,0.34299999999999997,83.5,12.206,1607.53,1615.58,0.014206477222682107,1363.51,256.11679352277724,1619.7359999999999,1619.6267935227772,1596.5762821057274,1593.1758056760766,False,1607.53,1619.7359999999999,1619.6267935227772,1620.6797670394499,1620.5705605622272,1619.7359999999999,1619.6267935227772
2017-06-24 21:10:00,2017-06-24 21:10:00,203.204,0.23199999999999998,,12.208,1607.53,1615.58,0.01435294568485722,1363.51,256.1166470543151,1619.738,1619.626647054315,1596.5761488194266,1593.1852485189404,False,1607.53,1619.738,1619.626647054315,1620.681769840376,1620.570416894691,1619.738,1619.626647054315
2017-06-24 21:20:00,2017-06-24 21:20:00,203.234,0.23199999999999998,,12.210999999999999,1607.53,1615.58,0.014496523322120983,1363.51,256.11650347667774,1619.741,1619.6265034766777,1596.5760181637768,1593.1861131574396,False,1607.53,1619.741,1619.6265034766777,1620.6847498663888,1620.5702533430665,1619.741,1619.6265034766777
2017-06-24 21:30:00,2017-06-24 21:30:00,203.22299999999998,0.121,83.5,12.21,1607.53,1615.58,0.014673827250017172,1363.51,256.11632617274995,1619.74,1619.62632617275,1596.5758568172025,1593.1883390277133,False,1607.53,1619.74,1619.62632617275,1620.6837595654627,1620.5700857382126,1619.74,1619.62632617275
2017-06-24 21:40:00,2017-06-24 21:40:00,203.253,0.121,,12.213,1607.53,1615.58,0.014846313136394442,1363.51,256.1161536868635,1619.743,1619.6261536868635,1596.5756998550457,1593.1980191145801,False,1607.53,1619.743,1619.6261536868635,1620.6867039643876,1620.5698576512511,1619.743,1619.6261536868635
2017-06-24 21:50:00,2017-06-24 21:50:00,203.253,0.121,,12.213,1607.53,1615.58,0.015011090156341445,1363.51,256.1159889098435,1619.743,1619.6259889098435,1596.5755499079576,1593.2033808684962,False,1607.53,1619.743,1619.6259889098435,1620.6867455384615,1620.569734448305,1619.743,1619.6259889098435
2017-06-24 22:00:00,2017-06-24 22:00:00,203.273,0.01,83.5,12.215,1607.53,1615.58,0.015206702642009521,1363.51,256.11579329735787,1619.745,1619.6257932973579,1596.5753719005957,1593.2034770789462,False,1607.53,1619.745,1619.6257932973579,1620.6887775060538,1620.5695708034118,1619.745,1619.6257932973579
