dtime,dtime,abs_pressure,temp_water,baro_pressure,water_level,end_elv,surf,melt_ice,bed_elv,ice_thick,wl_elv_flat,surf_flat,float_elv,lake_elv,float,sensr_elv_float,wl_elv_float,surf_float,wl_elv_gps1,surf_gps1,wl_elv_int,surf_int
2017-06-24 17:50:00,2017-06-24 17:50:00,205.62900000000002,3.998,,12.445,1615.05,1624.07,0.009953537725905362,1321.85,305.9788156930433,1627.495,1627.8288156930432,1600.2907222806693,1593.0856526894927,False,1615.05,1627.495,1627.8288156930432,1628.4368040113786,1628.770619704422,1627.9642819376816,1628.298097630725
2017-06-24 18:00:00,2017-06-24 18:00:00,205.68,1.33,83.6,12.45,1615.05,1624.07,0.010162235206775077,1321.85,305.9786069955626,1627.5,1627.8286069955625,1600.290532365962,1593.0913719767177,False,1615.05,1627.5,1627.8286069955625,1628.4419247058233,1628.7705317013858,1627.9693420772885,1628.297949072851
2017-06-24 18:10:00,2017-06-24 18:10:00,205.668,0.674,,12.449000000000002,1615.05,1624.07,0.010338073935337644,1321.85,305.97843115683395,1627.499,1627.8284311568339,1600.2903723527188,1593.0996297748247,False,1615.05,1627.499,1627.8284311568339,1628.4410435947123,1628.770474751546,1627.9684013172232,1628.297832474057
2017-06-24 18:20:00,2017-06-24 18:20:00,205.678,0.34299999999999997,,12.45,1615.05,1624.07,0.01054233104427396,1321.85,305.9782268997251,1627.5,1627.828226899725,1600.2901864787498,1593.1074331579448,False,1615.05,1627.5,1627.828226899725,1628.4421378076752,1628.7703647074002,1627.969448261642,1628.297675161367
2017-06-24 18:30:00,2017-06-24 18:30:00,205.737,0.23199999999999998,83.6,12.456,1615.05,1624.07,0.010736819334956802,1321.85,305.97803241143447,1627.5059999999999,1627.8280324114342,1600.2900094944052,1593.1120387612573,False,1615.05,1627.5059999999999,1627.8280324114342,1628.4483619743417,1628.770394385776,1627.975559959369,1628.2975923708034
2017-06-24 18:40:00,2017-06-24 18:40:00,205.729,0.121,,12.456,1615.05,1624.07,0.010915322286679408,1321.85,305.97785390848253,1627.5059999999999,1627.8278539084824,1600.289847056719,1593.1097617366486,False,1615.05,1627.5059999999999,1627.8278539084824,1628.4485711410082,1628.7704250494908,1627.975664182899,1628.2975180913816
2017-06-24 18:50:00,2017-06-24 18:50:00,205.72099999999998,0.01,,12.455,1615.05,1624.07,0.011067183006801627,1321.85,305.9777020477625,1627.5049999999999,1627.8277020477624,1600.2897088634638,1593.1153589237044,False,1615.05,1627.5049999999999,1627.8277020477624,1628.4477293123045,1628.770431360067,1627.9747429964648,1628.2974450442273
2017-06-24 19:00:00,2017-06-24 19:00:00,205.72099999999998,0.01,83.6,12.455,1615.05,1624.07,0.01120483453673697,1321.85,305.97756439623254,1627.5049999999999,1627.8275643962324,1600.2895836005714,1593.1161047185224,False,1615.05,1627.5049999999999,1627.8275643962324,1628.4478056780451,1628.7703700742777,1627.9747810479726,1628.2973454442051
2017-06-24 19:10:00,2017-06-24 19:10:00,205.75400000000002,0.01,,12.458,1615.05,1624.07,0.01136824022388602,1321.85,305.97740099054545,1627.508,1627.8274009905454,1600.2894349013964,1593.1239154972207,False,1615.05,1627.508,1627.8274009905454,1628.4509216502674,1628.7703226408128,1627.9778388345912,1628.2972398251366
2017-06-24 19:20:00,2017-06-24 19:20:00,205.75400000000002,0.01,,12.458,1615.05,1624.07,0.011534310134195112,1321.85,305.97723492063506,1627.508,1627.827234920635,1600.2892837777779,1593.1269328164706,False,1615.05,1627.508,1627.827234920635,1628.4510269280452,1628.77026184868,1627.977891292384,1628.2971262130188
