dtime,dtime,abs_pressure,temp_water,baro_pressure,water_level,end_elv,surf,melt_ice,bed_elv,ice_thick,wl_elv_flat,surf_flat,float_elv,lake_elv,float,sensr_elv_float,wl_elv_float,surf_float,wl_elv_gps1,surf_gps1,wl_elv_int,surf_int
2017-06-24 15:50:00,2017-06-24 15:50:00,206.21400000000003,0.01,,12.495,1606.88,1615.72,0.007439584535569788,1395.68,223.8315604154643,1619.375,1619.5115604154644,1599.3667199780725,1593.0246155682144,False,1606.88,1619.375,1619.5115604154644,1620.3162927150818,1620.4528531305461,1619.375,1619.5115604154644
2017-06-24 16:00:00,2017-06-24 16:00:00,206.18200000000002,0.01,83.7,12.492,1606.88,1615.72,0.007632492701159505,1395.68,223.83136750729886,1619.372,1619.511367507299,1599.366544431642,1593.0294941691543,False,1606.88,1619.372,1619.511367507299,1620.3133332937857,1620.4527008010846,1619.372,1619.511367507299
2017-06-24 16:10:00,2017-06-24 16:10:00,206.11900000000003,0.01,,12.485,1606.88,1615.72,0.00782269654667086,1395.68,223.83117730345316,1619.365,1619.5111773034535,1599.3663713461424,1593.0303205460234,False,1606.88,1619.365,1619.5111773034535,1620.306348316934,1620.4525256203874,1619.365,1619.5111773034535
2017-06-24 16:20:00,2017-06-24 16:20:00,206.15,0.01,,12.488,1606.88,1615.72,0.008068789673801669,1395.68,223.83093121032607,1619.3680000000002,1619.5109312103261,1599.3661474013968,1593.038744410917,False,1606.88,1619.3680000000002,1619.5109312103261,1620.3093504002675,1620.4522816105934,1619.3680000000002,1619.5109312103261
2017-06-24 16:30:00,2017-06-24 16:30:00,206.11900000000003,0.01,83.7,12.485,1606.88,1615.72,0.008350940401977282,1395.68,223.83064905959804,1619.365,1619.510649059598,1599.3658906442342,1593.0450183845817,False,1606.88,1619.365,1619.510649059598,1620.3063629234157,1620.4520119830138,1619.365,1619.510649059598
2017-06-24 16:40:00,2017-06-24 16:40:00,206.08700000000002,0.01,,12.485,1606.88,1615.72,0.008597033529108091,1395.68,223.83040296647073,1619.365,1619.510402966471,1599.3656666994884,1593.0551194936404,False,1606.88,1619.365,1619.510402966471,1620.3063935021194,1620.4517964685904,1619.365,1619.510402966471
2017-06-24 16:50:00,2017-06-24 16:50:00,206.055,0.01,,12.485999999999999,1606.88,1615.72,0.008825999295742614,1395.68,223.83017400070412,1619.3660000000002,1619.5101740007042,1599.3654583406408,1593.0617448481307,False,1606.88,1619.3660000000002,1619.5101740007042,1620.3074479234158,1620.4516219241198,1619.3660000000002,1619.5101740007042
2017-06-24 17:00:00,2017-06-24 17:00:00,206.023,0.01,83.6,12.485999999999999,1606.88,1615.72,0.009030626181671894,1395.68,223.82996937381836,1619.3660000000002,1619.5099693738184,1599.3652721301748,1593.0631254353207,False,1606.88,1619.3660000000002,1619.5099693738184,1620.3074821132307,1620.4514514870489,1619.3660000000002,1619.5099693738184
2017-06-24 17:10:00,2017-06-24 17:10:00,206.023,0.01,,12.485999999999999,1606.88,1615.72,0.009213618506974289,1395.68,223.82978638149302,1619.3660000000002,1619.509786381493,1599.3651056071587,1593.0678509932538,False,1606.88,1619.3660000000002,1619.509786381493,1620.3075010484158,1620.4512874299087,1619.3660000000002,1619.509786381493
2017-06-24 17:20:00,2017-06-24 17:20:00,205.99200000000002,0.01,,12.482999999999999,1606.88,1615.72,0.009403822352485646,1395.68,223.82959617764755,1619.363,1619.5095961776476,1599.3649325216593,1593.0713448196825,False,1606.88,1619.363,1619.5095961776476,1620.304565770638,1620.4511619482855,1619.363,1619.5095961776476
2017-06-24 17:30:00,2017-06-24 17:30:00,205.99200000000002,0.01,83.6,12.482999999999999,1606.88,1615.72,0.009606646358362685,1395.68,223.82939335364154,1619.363,1619.5093933536416,1599.3647479518138,1593.0761603207409,False,1606.88,1619.363,1619.5093933536416,1620.3046507243416,1620.4510440779832,1619.363,1619.5093933536416
2017-06-24 17:40:00,2017-06-24 17:40:00,205.99200000000002,0.01,,12.482999999999999,1606.88,1615.72,0.009845527965284531,1395.68,223.8291544720346,1619.363,1619.5091544720347,1599.3645305695516,1593.0809552665992,False,1606.88,1619.363,1619.5091544720347,1620.304720307675,1620.4508747797097,1619.363,1619.5091544720347
2017-06-24 17:50:00,2017-06-24 17:50:00,205.96,0.01,,12.479000000000001,1606.88,1615.72,0.010103339812754901,1395.68,223.82889666018718,1619.3590000000002,1619.5088966601872,1599.3642959607705,1593.0856526894927,False,1606.88,1619.3590000000002,1619.5088966601872,1620.300804011379,1620.450700671566,1619.3590000000002,1619.5088966601872
2017-06-24 18:00:00,2017-06-24 18:00:00,205.96,0.01,83.6,12.479000000000001,1606.88,1615.72,0.01031517821889314,1395.68,223.82868482178105,1619.3590000000002,1619.5086848217811,1599.3641031878208,1593.0913719767177,False,1606.88,1619.3590000000002,1619.5086848217811,1620.3009247058235,1620.4506095276045,1619.3590000000002,1619.5086848217811
2017-06-24 18:10:00,2017-06-24 18:10:00,205.928,0.01,,12.475999999999999,1606.88,1615.72,0.010493663344064933,1395.68,223.8285063366559,1619.3560000000002,1619.508506336656,1599.363940766357,1593.0996297748247,False,1606.88,1619.3560000000002,1619.508506336656,1620.2980435947125,1620.4505499313682,1619.3560000000002,1619.508506336656
2017-06-24 18:20:00,2017-06-24 18:20:00,205.928,0.01,,12.475999999999999,1606.88,1615.72,0.010700994550072574,1395.68,223.82829900544994,1619.3560000000002,1619.50829900545,1599.3637520949596,1593.1074331579448,False,1606.88,1619.3560000000002,1619.50829900545,1620.2981378076752,1620.4504368131252,1619.3560000000002,1619.50829900545
